,name,text,time
420,_mamd00h,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 05:54:27 +0000 2020
421,AppleRTweet,b'RT @InnovativeOne1: iPhone12Pro  Max\n#iPhone12 #iPhone12ProMax #iPhone12ProMax#Apple #blog #BLOGOS #Blog',Tue Nov 03 05:54:28 +0000 2020
422,DosunmuDotun,b'Whala bi like molue 9/11 #davido #FasholaCamChallenge #iPhone12Pro #iPhone12Pro #ragnar #MayaAwards2020 https://t.co/v7VZIKiW6U',Tue Nov 03 05:54:29 +0000 2020
423,takachan_fen,b'RT @InnovativeOne1: iPhone12Pro  Max\n#iPhone12 #iPhone12ProMax #iPhone12ProMax#Apple #blog #BLOGOS #Blog',Tue Nov 03 05:54:42 +0000 2020
424,chrislgz,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 05:54:47 +0000 2020
425,honeybe36548434,b'\n#\n#iPhone12 https://t.co/bXjakmwxV9',Tue Nov 03 05:54:48 +0000 2020
426,minachannel_com,b'RT @InnovativeOne1: iPhone12Pro  Max\n#iPhone12 #iPhone12ProMax #iPhone12ProMax#Apple #blog #BLOGOS #Blog',Tue Nov 03 05:54:50 +0000 2020
427,kkhaled200,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 05:55:49 +0000 2020
428,RaghavS07413644,"b'Hey Guys, Unboxing &amp; Review Video of Apple iPhone 12 Pro by Tmax Technical.  Watch Now: https://t.co/fEts0GQE3x https://t.co/Qk8gzY6sWT'",Tue Nov 03 05:56:05 +0000 2020
429,kinzrannia,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 05:56:06 +0000 2020
430,rokkinf,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Tue Nov 03 05:56:16 +0000 2020
431,Basanthabc,b'RT @Gaddamvaasu: #iPhone12 Unboxing &amp; Initial Impression With Cam Samples  || In Telugu || \nhttps://t.co/CnqDls7wBg\n@Apple #iPhone12Series',Tue Nov 03 05:56:16 +0000 2020
432,Walkure0000,b'RT @NimasoJp: \n\niPhone 12 mini (128G)4\n\n@nimasojpRT\nURL https://t.co/22Ks35RArP\n1115',Tue Nov 03 05:56:25 +0000 2020
433,tizenharom13,b'RT @TeboulDavid1: I share my #iPhone12Pro #hishoot2i template !\n.\n Apk Template linkhttps://t.co/wkUsuRL6aN\n.\n#iPhone11ProMax \n#iPhone12',Tue Nov 03 05:56:56 +0000 2020
434,amdooh2009,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 05:57:22 +0000 2020
435,beri_ya94,b'RT @Lollkmook:  11  ',Tue Nov 03 05:57:33 +0000 2020
436,Abadi798128671,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 05:57:40 +0000 2020
437,Pharbztunner,"b'RT @fabshopperz: Vintage Flower Flexible Kickstand soft matte silicon case and holder\n\nAvailable for iPhone 6,6plus,7,8,8plus,X,XR,XSmax\n\nP'",Tue Nov 03 05:58:09 +0000 2020
438,bntalsfyr,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 05:58:32 +0000 2020
439,ThomasTEapen8,"b'RT @Amarjot42854873: Mr. #Pannun, no one is interested in your stupid idea of #Khalistan. Stop your nasty game with the life of our Sikh yo'",Tue Nov 03 05:58:44 +0000 2020
440,iphonefiX8,"b'\n\n11/3 \n#iPhoneX \n\n103,980-\n\n#iPhone12\n#iPhone12Pro \n#iPhone12mini https://t.co/4pb7x7DaP1'",Tue Nov 03 05:58:59 +0000 2020
441,llluuucccaaass8,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 05:59:45 +0000 2020
442,RajivGa95486415,b'RT @Poorvika_Mobile: https://t.co/s252iunTIe',Tue Nov 03 06:00:00 +0000 2020
443,RajivGa95486415,b'RT @Poorvika_Mobile: A Special Shout Out to our beloved customers who are now the First Ones to Blast Past Fast with the newly launched #Ap',Tue Nov 03 06:00:10 +0000 2020
444,auooimachi,b'\niPhone 12iPhone 12 Pro \n\n\nhttps://t.co/RUGE8TOV08\niPhone https://t.co/VFpDNIkJOe',Tue Nov 03 06:00:17 +0000 2020
445,RajivGa95486415,b'RT @Poorvika_Mobile: The revolutionary 5G enabled #iPhone12 and #iPhone12Pro is now available at #Poorvika with exciting #offers!\n\nGet upto',Tue Nov 03 06:00:22 +0000 2020
446,Baptistebonnet5,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:00:32 +0000 2020
447,anonways,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:00:37 +0000 2020
448,otoku_channel,b'iphone12AirPods!!\n#iphone #iphone12 #AirPods\nhttps://t.co/7ASbyQqAz4',Tue Nov 03 06:00:54 +0000 2020
449,jan_arthur,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:01:23 +0000 2020
450,serti39,b'',Tue Nov 03 06:01:28 +0000 2020
451,Sasaud0001,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:01:39 +0000 2020
452,kervelec,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:01:59 +0000 2020
453,cyko_niko,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:02:01 +0000 2020
454,MaveliOfficial,b'@manvalism @chirakkal_kelu \nhttps://t.co/tcCZ2RhltW',Tue Nov 03 06:02:05 +0000 2020
455,teruruichihara1,b'iPhone\n\n#au #docomo\n\n#iPhone12Pro\n#iPhone12\n\n\nOK\n\n https://t.co/Gqm2ZqPxGJ',Tue Nov 03 06:02:28 +0000 2020
456,FF_MaMa2537,b'RT @iPhoneiOSth: iPhone 12  iPhone 12 Pro   3    3 .\n',Tue Nov 03 06:02:32 +0000 2020
457,TubeHOF,"b'Hey Guys, Unboxing &amp; Review Video of Apple iPhone 12 Pro by Tmax Technical.  Watch Now: https://t.co/UehNGRlvL6 https://t.co/E6pZtz5iAf'",Tue Nov 03 06:02:45 +0000 2020
458,Pierredufermont,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:03:03 +0000 2020
459,BRWXnq8LiNMY5nY,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:03:12 +0000 2020
460,ryu_xo,b'iPhone Xs12pro\n2\n\n#iPhone12pro https://t.co/IEF2akn2SW',Tue Nov 03 06:03:24 +0000 2020
461,cLos87,"b'Not a fan of Apple computers any longer, but the iPhone still king #iPhone12Pro https://t.co/dtmxOUcFUZ'",Tue Nov 03 06:03:26 +0000 2020
462,bremseem9545,b'',Tue Nov 03 06:03:57 +0000 2020
463,LA_S_RAI,b'#3',Tue Nov 03 06:03:57 +0000 2020
464,kinzrannia,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Nov 03 06:04:10 +0000 2020
465,takachan_fen,b'iPhone12\n#iPhone12 #iPhone12 #Apple #BLOGOS #blog #Blog # # # https://t.co/WW2TXkMXMf',Tue Nov 03 06:04:17 +0000 2020
466,AppleRTweet,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12 #Apple #BLOGOS #blog #Blog # # # https://t.co/WW',Tue Nov 03 06:04:27 +0000 2020
467,minachannel_com,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12 #Apple #BLOGOS #blog #Blog # # # https://t.co/WW',Tue Nov 03 06:04:33 +0000 2020
468,berngwai,b'Moment  iPhone 12  MagSafe https://t.co/A0olDdC9BP\n#iPhone12 #MagSafe #NEWSUPDATE https://t.co/NbM0XeWZLC',Tue Nov 03 06:04:37 +0000 2020
469,InnovativeOne1,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12 #Apple #BLOGOS #blog #Blog # # # https://t.co/WW',Tue Nov 03 06:04:40 +0000 2020
470,138138138super,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12 #Apple #BLOGOS #blog #Blog # # # https://t.co/WW',Tue Nov 03 06:04:43 +0000 2020
471,bntalsfyr,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Nov 03 06:04:58 +0000 2020
472,QgdvQVBrMjveFut,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Tue Nov 03 06:05:04 +0000 2020
473,maai_satomi,b'#3',Tue Nov 03 06:05:18 +0000 2020
474,gekiyasu_keitai,b' # \n\n #iPhone  !\n\n#au\nhttps://t.co/4cEb7DgG8u\n\n#SB\nhttps://t.co/RcxlbQRPD9\n\n https://t.co/PhjMaNK1fN',Tue Nov 03 06:05:34 +0000 2020
475,Linglumm21,b'... &gt;&lt;',Tue Nov 03 06:05:34 +0000 2020
476,mobilestation_,b'iPhone12\n1212 Pro\n\nhttps://t.co/u8L0YmMWiT\niPhone\n# #iPhone12 #',Tue Nov 03 06:05:35 +0000 2020
477,the_b_hotels,b'RT @thebhachioji: #iPhone12pro \n\n\n # ...\n\n(1) https://t.co/pPUCuaTk2B',Tue Nov 03 06:05:42 +0000 2020
478,coffeecocoa1,b'#3',Tue Nov 03 06:05:42 +0000 2020
479,Beubeu_26,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:06:13 +0000 2020
480,itsmy21,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Tue Nov 03 06:06:19 +0000 2020
481,P3T_OK,b'RT @Linglumm21: ... &gt;&lt;',Tue Nov 03 06:06:27 +0000 2020
482,MM95ii,"b""#iPhone12 #iPhone12Pro \n#_12\n\n           ' \n\n  https://t.co/2JReN1jOqi""",Tue Nov 03 06:06:55 +0000 2020
483,earrrng,b'RT @iPhoneiOSth: iPhone 12  iPhone 12 Pro   3    3 .\n',Tue Nov 03 06:07:15 +0000 2020
484,Sakuragi_xz,b'()!\niPhone 12 Pro\n\n\n\n\n#iPhone12Pro https://t.co/8OJIiMnpNX',Tue Nov 03 06:07:19 +0000 2020
485,PaulM_38,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:07:35 +0000 2020
486,AnuCho_1,"b'RT @arunbajpairajan:    -          ..        ,\n      '",Tue Nov 03 06:07:50 +0000 2020
487,JiteshVishwaka5,"b'RT @arunbajpairajan:    -          ..        ,\n      '",Tue Nov 03 06:07:53 +0000 2020
488,rizwanazad09,b'Is Apple launching the charger for #iPhone12 series in their #OneMoreThing event? ',Tue Nov 03 06:08:21 +0000 2020
489,Kanakmaheshwa13,"b'Hey Guys, Unboxing &amp; Review Video of Apple iPhone 12 Pro by Tmax Technical.  Watch Now: https://t.co/C2JdR4CZto https://t.co/4xLzoqRO33'",Tue Nov 03 06:08:54 +0000 2020
490,kohjijapan,b'\n\n#iPhone12\n\niPhone12 Pro Max iPhone12 Pro Max  https://t.co/siPEuKUQe2',Tue Nov 03 06:09:00 +0000 2020
491,F__Flavie,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Nov 03 06:09:08 +0000 2020
492,Riyal3316,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:09:41 +0000 2020
493,alsametsa,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:09:51 +0000 2020
494,Sakuragi_xz,b'()!\niPhone12Pro\n\n\n\n\n#iPhone12Pro https://t.co/LAOCkiD8CS',Tue Nov 03 06:10:13 +0000 2020
495,ppoprice,b'RT @BrightMinho:  iPhone 12 Pro  LiDAR scanner     \n Google ',Tue Nov 03 06:10:15 +0000 2020
496,F__Flavie,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:10:15 +0000 2020
497,Dsmile1601,b'RT @SuperSaf: Which is the best Apple Blue? \n\n#iPhone12 #iPhone12Pro #iPadAir4 https://t.co/bfMaJPiNkp',Tue Nov 03 06:10:29 +0000 2020
498,pjpw07,b'RT @sugio22: #iPhone12Pro \niPhone 12pro5G\n\n5G...? https://t.co/hUdZ96kuKm',Tue Nov 03 06:11:23 +0000 2020
499,Twig76000,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:11:46 +0000 2020
500,Foofa77Ahmad,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:11:48 +0000 2020
501,QgdvQVBrMjveFut,b'#3',Tue Nov 03 06:11:56 +0000 2020
502,Foofa77Ahmad,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Nov 03 06:12:03 +0000 2020
503,thedukediesel,"b'Call me crazy, but Ill put the $10 screen protector on my $1,250 iPhone along with my $8 cellphone case. Thats ho https://t.co/CbhEoiiIG0'",Tue Nov 03 06:12:14 +0000 2020
504,msakihabara,"b'#\nOK!!\nau iPhone12 128GB \n76,000 11/3()\n\n#iPhone12 # https://t.co/Z6MpCvedQl'",Tue Nov 03 06:12:20 +0000 2020
505,ponselhub,b'Cari info hp Apple iPhone terbaru? Berikut daftar hp iphone terbaru dan harganya lengkap dengan spesifikasi dan lin https://t.co/bUkauxzCgs',Tue Nov 03 06:12:20 +0000 2020
506,About_TheSky,b'RT @BrightMinho:  iPhone 12 Pro  LiDAR scanner     \n Google ',Tue Nov 03 06:12:21 +0000 2020
507,WillCarnahan2,b'Been here for 18 years and still dont know what the Electoral College is #iPhone12Pro',Tue Nov 03 06:12:23 +0000 2020
508,ou_ritsu,b'',Tue Nov 03 06:12:24 +0000 2020
509,GaniyyIdrees,"b'iPhone 12 , 12 pro readily available in our store. WhatsApp me on 09065487556 or call 07017275026. https://t.co/zz5YhtOPXS'",Tue Nov 03 06:12:40 +0000 2020
510,AppleRTweet,b'RT @ponselhub: Cari info hp Apple iPhone terbaru? Berikut daftar hp iphone terbaru dan harganya lengkap dengan spesifikasi dan link pembeli',Tue Nov 03 06:12:44 +0000 2020
511,QgdvQVBrMjveFut,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Tue Nov 03 06:12:48 +0000 2020
512,Jassecty,b'RT @mopage19: first photo shoot of the #iPhone12Pro https://t.co/JDx85NtPZT',Tue Nov 03 06:13:29 +0000 2020
513,alis_ibukichi,b'#iPhone12 \n\nMagSafe\n\nAmazon #Apple \n\n\n#iPhone12ProMax\n#iPhone12mini\n\n https://t.co/uBQrWJe5oA',Tue Nov 03 06:13:31 +0000 2020
514,QgdvQVBrMjveFut,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Tue Nov 03 06:13:50 +0000 2020
515,sota_2789,b'#3',Tue Nov 03 06:13:53 +0000 2020
516,AppleRTweet,b'RT @alis_ibukichi: #iPhone12 \n\nMagSafe\n\nAmazon #Apple \n\n\n#iPhone12ProMax\n#iPhone12mini\n\n\n',Tue Nov 03 06:13:53 +0000 2020
517,fV_1254,b'Apple MagSafe\n\n\nAmazon\nhttps://t.co/RyvKIMR4mL\n\n#iPhone12\n#iPhone12ProMax \n#Apple\n#iPhone12mini \n\n',Tue Nov 03 06:14:09 +0000 2020
518,UmMeshal1999,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Nov 03 06:14:12 +0000 2020
519,AppleRTweet,b'RT @fV_1254: Apple MagSafe\n\n\nAmazon\nhttps://t.co/RyvKIMR4mL\n\n#iPhone12\n#iPhone12ProMax \n#Apple\n#iPhone12mini \n\n',Tue Nov 03 06:14:15 +0000 2020
520,mtizard,"b'RT @albn: Volumetric video is so fascinating... Here is a view showing one point cloud per frame, captured with #iPhone12Pro lidar + @recor'",Tue Nov 03 06:14:18 +0000 2020
521,RsGael,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:14:36 +0000 2020
522,aka799,b'#3',Tue Nov 03 06:14:36 +0000 2020
523,Hlyiil,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Nov 03 06:14:57 +0000 2020
524,alwatar_,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:14:57 +0000 2020
525,kaosuke4,b'RT @alis_ibukichi: #iPhone12 \n\nMagSafe\n\nAmazon #Apple \n\n\n#iPhone12ProMax\n#iPhone12mini\n\n\n',Tue Nov 03 06:15:05 +0000 2020
526,rinrinmirage,b'switch-switch-\n\n# https://t.co/VDhcbONEM6',Tue Nov 03 06:15:11 +0000 2020
527,msoosaka,"b'#\nOK!!\nau iPhone12 128GB \n76,000 11/3()\n\n#iPhone12 # # https://t.co/YTsl5D1cVd'",Tue Nov 03 06:15:18 +0000 2020
528,momoro66,b'\n#iphone12 #iphone12pro #iphone12mini #iphone12promax  https://t.co/skYW8jOpKp',Tue Nov 03 06:15:22 +0000 2020
529,alwatar_,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Nov 03 06:15:22 +0000 2020
530,UQ_akihabara,b'#au\n\n# \n#\n#W06 #HWD37\n\n1\n4721\n\n03-3527-1361\n#UQmobile #iPhone # #AppleEvent https://t.co/vob13KgGEz',Tue Nov 03 06:15:23 +0000 2020
531,tracysuz,b'I have the feeling that winning the new #iPhone12Pro with 5G will turn me into a super pro just like @Edelman11.  N https://t.co/l5zj0rNplq',Tue Nov 03 06:15:42 +0000 2020
532,poohgoshipho,b'RT @iPhoneiOSth: iPhone 12  iPhone 12 Pro   3    3 .\n',Tue Nov 03 06:16:01 +0000 2020
533,4_f8jq,b'#iPhone12\n#iPhone12ProMax\n#iPhone12mini\n\n\nMagSafe\n\nAmazon\nhttps://t.co/dq8V0vRQJJ\n\n#Apple',Tue Nov 03 06:16:29 +0000 2020
534,ibukichi2nd,b'RT @alis_ibukichi: #iPhone12 \n\nMagSafe\n\nAmazon #Apple \n\n\n#iPhone12ProMax\n#iPhone12mini\n\n\n',Tue Nov 03 06:16:35 +0000 2020
535,QgdvQVBrMjveFut,b'#3 \n',Tue Nov 03 06:16:39 +0000 2020
536,arashi_sokulove,b'RT @alis_ibukichi: #iPhone12 \n\nMagSafe\n\nAmazon #Apple \n\n\n#iPhone12ProMax\n#iPhone12mini\n\n\n',Tue Nov 03 06:16:44 +0000 2020
537,_Kamisou,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:16:56 +0000 2020
538,kyarisapo,b'.\n\n\n\n\n\n\n\n\n https://t.co/piHMBwBSkM',Tue Nov 03 06:17:03 +0000 2020
539,Jumpbarr,b'RT @BrightMinho:  iPhone 12 Pro  LiDAR scanner     \n Google ',Tue Nov 03 06:17:24 +0000 2020
540,Dekiru_MON2020,b'RT @Dekiru_MON2020: #iPhone12 \n\nAmazon #MagSafe \n\niPadAir\n\n\n#iPhone12ProMax \n#iPhone12mini \n',Tue Nov 03 06:17:27 +0000 2020
541,Ai_Tabinet,b'RT @Dekiru_MON2020: #iPhone12 \n\nAmazon #MagSafe \n\niPadAir\n\n\n#iPhone12ProMax \n#iPhone12mini \n',Tue Nov 03 06:17:46 +0000 2020
542,UQ_akihabara,b'#au/#iPhone12/#iPhone12pro\n\nau # #\n\n\n\n/\n\n\nUQ https://t.co/arcQI5xLsW',Tue Nov 03 06:18:00 +0000 2020
543,AppleRTweet,b'RT @UQ_akihabara: #au/#iPhone12/#iPhone12pro\n\nau # #\n\n\n\n/\n\n\nUQ\n03-352',Tue Nov 03 06:18:16 +0000 2020
544,IUIfL5rNStk18Mg,b'iPhone12Apple MagSafe\n# # #iPhone12\n #iPhone12Pro\n # #Apple # https://t.co/J616lTPSs2',Tue Nov 03 06:18:19 +0000 2020
545,AmAnAtSu_A3_,b'#3',Tue Nov 03 06:18:22 +0000 2020
546,Gabrielle34000,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:18:25 +0000 2020
547,haru_145mk,b'iPhone12\ndocomoSoftBankau\nMNP22000\n11000\n\niPhoneiFace\n\nmini https://t.co/NVs9A6UETO',Tue Nov 03 06:18:27 +0000 2020
548,Daniell48786056,"b'RT @mrjonliu: Got a new phone, it has a really really really really really really nice camera.\n#shotoniphone #iphone12pro #iphone #mtb #mou'",Tue Nov 03 06:18:30 +0000 2020
549,matricpyal801,b'RT @ndk_sp: New post: enter contest to win iphone 12\n\nhttps://t.co/0YY98kM0WU\n\n#iphone12 #iPhone11Pro https://t.co/nCmwrJyBkv',Tue Nov 03 06:18:37 +0000 2020
550,AppleRTweet,b'RT @IUIfL5rNStk18Mg: iPhone12Apple MagSafe\n# # #iPhone12\n #iPhone12Pro\n # #Apple # #AppleMagSafe',Tue Nov 03 06:18:38 +0000 2020
551,166hani,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:18:40 +0000 2020
552,idm0813,b'RT @momoro66: \n#iphone12 #iphone12pro #iphone12mini #iphone12promax \nhttps://t.co/j7xtsVwgKS',Tue Nov 03 06:18:43 +0000 2020
553,GillesT_42,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:18:46 +0000 2020
554,reverse111111,b'RT @minachannel_com: 116()iPhone12 ProMax &amp; iPhone12mini\niPhone12\n#iPhone12  #iPhone12ProMax  \n#iP',Tue Nov 03 06:18:50 +0000 2020
555,The_ProNoobS,b'Full Comparison:  Apple iPhone SE vs Samsung Galaxy A51 vs OnePlus Nord vs Google Pixel 4a.\n.\nFull Blog: https://t.co/Ha2NKZNqy2',Tue Nov 03 06:18:50 +0000 2020
556,Mathis17605417,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:19:07 +0000 2020
557,nada_8810,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:19:26 +0000 2020
558,au_myunhen,b'#iPhone12 #iPhone12 Pro\n\n\nURL\nhttps://t.co/LLTubJPsfO\n0120689577',Tue Nov 03 06:19:29 +0000 2020
559,viluantran,"b""Allez on participe c'est gratuit et c'est sympa """,Tue Nov 03 06:19:33 +0000 2020
560,UmMeshal1999,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:19:39 +0000 2020
561,Josh_McGee_G,b'RT @patchedreality: Epic Marble is now live for #iPhone12Pro! Looking forward to seeing your epic run on the video leaderboard! #LiDAR #Aug',Tue Nov 03 06:19:55 +0000 2020
562,Anthomuzza,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:20:02 +0000 2020
563,Amiswtp,b'RT @iPhoneiOSth: iPhone 12  iPhone 12 Pro   3    3 .\n',Tue Nov 03 06:20:19 +0000 2020
564,MonaTeacher,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Tue Nov 03 06:20:20 +0000 2020
565,Zilema308,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:20:35 +0000 2020
566,AppleRTweet,b'RT @The_ProNoobS: Full Comparison:  Apple iPhone SE vs Samsung Galaxy A51 vs OnePlus Nord vs Google Pixel 4a.\n.\nFull Blog: https://t.co/XAT',Tue Nov 03 06:20:53 +0000 2020
567,GautierGaVignon,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:21:05 +0000 2020
568,presleyyong,"b'Preoder starts on Friday for the iPhone 12, iPhone 12 mini, iPhone 12 Pro and iPhone 12Pro Max. Who is ready? https://t.co/VtWqG7cXZO'",Tue Nov 03 06:21:05 +0000 2020
569,AppleRTweet,"b'RT @presleyyong: Preoder starts on Friday for the iPhone 12, iPhone 12 mini, iPhone 12 Pro and iPhone 12Pro Max. Who is ready? #AppleEvent'",Tue Nov 03 06:21:15 +0000 2020
570,YUKIPIYO3,b'RT @minachannel_com: 116()iPhone12 ProMax &amp; iPhone12mini\niPhone12\n#iPhone12  #iPhone12ProMax  \n#iP',Tue Nov 03 06:21:50 +0000 2020
571,towawa55,b'\nApple MagSafe\nAmazon\nhttps://t.co/H1w3nKRUIH\n\n#iPhone12 #iPhone12ProMax \n#Apple #iPhone12mini',Tue Nov 03 06:22:18 +0000 2020
572,Hyuuji,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Tue Nov 03 06:22:22 +0000 2020
573,AppleRTweet,b'RT @towawa55: \nApple MagSafe\nAmazon\nhttps://t.co/H1w3nKRUIH\n\n#iPhone12 #iPhone12ProMax \n#Apple #iPhone12mini',Tue Nov 03 06:22:25 +0000 2020
574,realin,b'Definitely worth unboxing #iPhone12Pro https://t.co/pQQz2IuOz8',Tue Nov 03 06:22:39 +0000 2020
575,mathudo64,b'iPhone\n \n\niPhone ( https://t.co/K1ElyVeDHW',Tue Nov 03 06:22:45 +0000 2020
576,Lgonip,b'iPhone 12Pro\n\n#iPhone12Pro https://t.co/WZejgTKLVd',Tue Nov 03 06:22:54 +0000 2020
577,KhanAarr,b'Meet the new one @aamirtanoli @wtanoli #Apple #iPhone12Pro #2020 #present #mynewgear https://t.co/rxOxCROvM7',Tue Nov 03 06:23:24 +0000 2020
