,name,text,time
505,PL5036482,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/pSHQ52uTX8',Fri Oct 30 05:29:29 +0000 2020
506,JUfOWZ23js79O7Z,b'RT @worldmobile0022: iPhone12\niPhone12iPhone\n\n\nhttps://t.co/qBCvACovTA\n',Fri Oct 30 05:29:40 +0000 2020
507,mopark_253,b'RT @AZAYER_: # \n# # #\n\n\n#_3 #iPhone12Pro\n50   1\n\n#_5 #SA',Fri Oct 30 05:29:42 +0000 2020
508,aisapo_lucua,b'iPhone8\n\n\n\n# # # # #iPhone12Pro #iOS14 # # # https://t.co/TfDgQFzalq',Fri Oct 30 05:29:56 +0000 2020
509,MADBLACKTWlNK,b'RT @jennaezarik: Live on YouTube unboxing the #iPhone12Pro!!! Come hang out! https://t.co/N7Z96UY63v https://t.co/VRaYyBdCkE',Fri Oct 30 05:30:04 +0000 2020
510,gX2JroPBF3ANOSQ,b'RT @worldmobile0022: iPhone12\niPhone12iPhone\n\n\nhttps://t.co/qBCvACovTA\n',Fri Oct 30 05:30:07 +0000 2020
511,GDLSoporte,b'As podemos crear un punto de acceso personal Wi-Fi de 5GHz con nuestro iPhone 12 https://t.co/M1d2iUhjK9 https://t.co/0KB0sMmXU0',Fri Oct 30 05:30:08 +0000 2020
512,khoo_leslie,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Fri Oct 30 05:30:14 +0000 2020
513,tomo_kka,b'',Fri Oct 30 05:30:25 +0000 2020
514,schinshen,"b'RT @BasicAppleGuy: LiDAR on the #iPhone12Pro enables faster autofocus, A feature perfectly summed up by @viticci on this weeks @_connected'",Fri Oct 30 05:30:32 +0000 2020
515,fujiedakita,b'\n#SoftBank \n\n\n\nhttps://t.co/a04mBLZw4P\n\n#Softbank #5G #au # #MNP https://t.co/pbTuO7ZNPL',Fri Oct 30 05:30:49 +0000 2020
516,meekgeek,b'RT @AndroidAuth: The charger-less iPhone 12 isnt as eco-friendly as Apple wants you to think.\nRead more: https://t.co/973YfAqnx1 \n\n#techno',Fri Oct 30 05:31:02 +0000 2020
517,terurutakadabb,b'15\nau\n\n#iPhone12 #iPhone12Pro #iPhoneSE \n\n\n\n\n03-533 https://t.co/BL22gNcg2l',Fri Oct 30 05:31:31 +0000 2020
518,abdulellah088,b'@smartechdaily     #iPhone12',Fri Oct 30 05:31:34 +0000 2020
519,sbnumazu,b'\n\n\nURL\nhttps://t.co/iiNnO4gZDW\n\n\n\n\n\n\n# # https://t.co/paS1yuo5rk',Fri Oct 30 05:31:38 +0000 2020
520,barrettish_,"b'Videos and photos I shot on the #iPhone12Pro at night in Shinjuku, #Tokyo - Shinjuku-sanchme, the Golden Gai bar a https://t.co/RZZsAJdTpb'",Fri Oct 30 05:31:41 +0000 2020
521,terurutakadabb,b'iPhone12iphone 12 Pro\n\niPhone 12 Pro\niPhone 12\n\n\nhttps://t.co/y0YoZYRBVc\n\n# \n https://t.co/biY6y8D8DB',Fri Oct 30 05:31:45 +0000 2020
522,Mohammed_199952,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:31:53 +0000 2020
523,SkayTechnical,b'https://t.co/sNixlOvKmp\n#iPhone12Pro #iPhone12 #iPhone #Dubai #Iphonedubai https://t.co/5vnyOa021o',Fri Oct 30 05:31:59 +0000 2020
524,aprames_,b'RT @AimanAfiff: Everybody knows u should put it in rice',Fri Oct 30 05:32:21 +0000 2020
525,AFBD891,b'RT @myStoreME: iPhone 12 Pro \n\n   iPhone \n\n   \n\n#iPhone12Pro',Fri Oct 30 05:32:23 +0000 2020
526,SB_shizumina,b'\n#SoftBank \n\n\nhttps://t.co/bfBEjsUic7\n\n# #Softbank #iPhone12 #iPhone12Pro\n# https://t.co/NFbNV7VuQx',Fri Oct 30 05:32:27 +0000 2020
527,DavisWorldwide,b'RT @ATT: Looking to grab your new #iPhone12 or #iPhone12Pro with #ATTNationwide5G from one of our stores? Know that your health is our top',Fri Oct 30 05:32:54 +0000 2020
528,niisann55,b'RT @hako0116: 1\n#iPhone12Pro',Fri Oct 30 05:32:58 +0000 2020
529,angelinamarie77,"b'Guys\n\nPlease go ask siri \n""Hey siri rap for me.""\n\n\n\n#iPhone12 #POSITIONS #Siri'",Fri Oct 30 05:33:09 +0000 2020
530,OlvPbqrSwm8b5Pm,b'#iPhone12     #5G   50 ',Fri Oct 30 05:33:45 +0000 2020
531,spedwithglitte1,b'Why need 5g when I get this on 4g LTE lmao #Apple #5Gjustgotreal #iPhone12Pro #iphone11 #Samsung #S20FanEdition #s20 https://t.co/TeOZ82yDWs',Fri Oct 30 05:33:53 +0000 2020
532,asoomee52,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:34:05 +0000 2020
533,barathbaratha10,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Fri Oct 30 05:34:14 +0000 2020
534,Ahmed1Amna,b'RT @AZAYER_: # \n# # #\n\n\n#_3 #iPhone12Pro\n50   1\n\n#_5 #SA',Fri Oct 30 05:34:29 +0000 2020
535,barathbaratha10,b'RT @Poorvika_Mobile: Pre-Book the #iPhone12 and #iPhone12Pro at #Poorvika Today and be the first to wield the power of the #A14BionicChip.',Fri Oct 30 05:34:37 +0000 2020
536,greenapple3c,"b'iPhone,,,,,,,,,2,, https://t.co/28sc8oWUGR'",Fri Oct 30 05:34:40 +0000 2020
537,jUONkimhae,b'RT @iPhoneiOSth: \niPhone 11 Pro Max  iPhone 12 \n 2   ',Fri Oct 30 05:34:47 +0000 2020
538,jameswang,b'#iPhone12  wifi5Ghz 80Mhz..',Fri Oct 30 05:35:01 +0000 2020
539,betonia212,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:37:03 +0000 2020
540,machidaekimae,b'#iPhone12 #iPhone12Pro\niPhone\n\nURL\nhttps://t.co/e16U33tEq6\n\n https://t.co/tR8ELqrM2H',Fri Oct 30 05:37:08 +0000 2020
541,mir_nrnmrh,b'Im going to stick dengan X jeeee chiaww',Fri Oct 30 05:37:14 +0000 2020
542,XCODER96,"b""Exclusive iPhone 12 Series Unboxing at XCODER!\n\nBuy your's today from XCODER.\n\n#apple #appleiphone #iphone12 https://t.co/0XS3nbAtPP""",Fri Oct 30 05:37:56 +0000 2020
543,raweekamm,b'RT @ssouwarat:  C to C  Apple  UGREEN  C to Usb  100  Shopee',Fri Oct 30 05:38:10 +0000 2020
544,CJae75485467,b'RT @emarkinvestment: Did you know the New Iphone 12 can Download A Range Rover and have it delivered to your house? \n#PreOrderYoursNow #Iph',Fri Oct 30 05:38:20 +0000 2020
545,SIVASAKTHIYAN4,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Fri Oct 30 05:38:26 +0000 2020
546,SIVASAKTHIYAN4,b'RT @Poorvika_Mobile: Pre-Book the #iPhone12 and #iPhone12Pro at #Poorvika Today and be the first to wield the power of the #A14BionicChip.',Fri Oct 30 05:38:45 +0000 2020
547,SIVASAKTHIYAN4,b'RT @Poorvika_Mobile: Pre-Book the #iPhone12 and #iPhone12Pro at #Poorvika Today and be the first to wield the power of the #A14Bionic Chip.',Fri Oct 30 05:38:54 +0000 2020
548,ameykaloge42,b'Check out price again...... Plz  u jast selling cellphone not macbook because ur new brand #iphone12 is so expensi https://t.co/0rTDH8z4pc',Fri Oct 30 05:39:26 +0000 2020
549,iNSPiREapr,b'We make your life colorful with joy and happiness.\niPhone 12 and iPhone 12 Pro are here. \nVisit your nearest iNSPiR https://t.co/tU5HnxHJXS',Fri Oct 30 05:39:30 +0000 2020
550,whitestone_FR,"b""Experience what it's like to have a strong screen protector for your Apple Watch 6!\n\nSHOP NOW FOR THE BEST PROTEC https://t.co/G3CH1QYEWk""",Fri Oct 30 05:40:03 +0000 2020
551,avi_speaks,"b'@Apple @AppleSupport\n#iPhone12Pro\nWent to buy a new car, luved it, but the dealer told it would come w/t tyers and https://t.co/E56KHhoULi'",Fri Oct 30 05:40:10 +0000 2020
552,Man_Of_IKEA,b'RT @emarkinvestment: Did you know the New Iphone 12 can Download A Range Rover and have it delivered to your house? \n#PreOrderYoursNow #Iph',Fri Oct 30 05:40:57 +0000 2020
553,big_offer2020,"b'Win iphone 12 now\nGet a Free iPhone 12  If owning the Apple iPhone has always been your dream, then today is your l https://t.co/CIshScEtXW'",Fri Oct 30 05:41:07 +0000 2020
554,aisapo_mqm,b'RT @aisapo_lucua: iPhone8\n\n\n\n# # # # #iPhone12Pro #iOS14 # # # #iPhoneX',Fri Oct 30 05:41:10 +0000 2020
555,yuri__IJ,b'RT @InJun0309:    ! #TikTok#new#iPhone12pro# https://t.co/kczkBii2mg',Fri Oct 30 05:41:24 +0000 2020
556,Bindu55952220,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Fri Oct 30 05:41:56 +0000 2020
557,iphonemaxofcl,b'iPhone 12 Pro in Gold colour.\n: mweinbach on Instagram \n.\n#productred #iPhone12 #iPhone12Pro #iPhone12ProMax https://t.co/jSfHsD47nt',Fri Oct 30 05:42:04 +0000 2020
558,mutenkay,b'(\n#iPhone12 https://t.co/vOZh5B33Pr',Fri Oct 30 05:42:04 +0000 2020
559,JMY202,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:42:16 +0000 2020
560,AppleRTweet,b'RT @iphonemaxofcl: iPhone 12 Pro in Gold colour.\n: mweinbach on Instagram \n.\n#productred #iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12M',Fri Oct 30 05:42:26 +0000 2020
561,3vgvg,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:42:44 +0000 2020
562,aisapo_mqm,b'iPhoneXEL\n\n# # # # # # # #iPhone12pro # #iPhone https://t.co/Ioc8OpjDYL',Fri Oct 30 05:42:53 +0000 2020
563,nanonine9com,b'RT @Salmon036A: #AppleWatch6 # \n#iPhone12 CP\n',Fri Oct 30 05:42:54 +0000 2020
564,LuLuConnect,b'The most advanced iPhone 12 series is here! Shop now from Lulu Connect. \n\n#luluconnect #iphone12 #iphone12pro https://t.co/yYMOUbu6Xs',Fri Oct 30 05:43:00 +0000 2020
565,WePostTech,b'To know more: https://t.co/jFCzuWJFeA\n#apple #appleindia #appleiphone #iphone12 #iphone12pro5g #iphoneindia https://t.co/NeCKGsGYAl',Fri Oct 30 05:43:02 +0000 2020
566,Technikinfo_One,b'(Auto-News) Guten Morgen liebe Leser! #Apple liefert bei den Quartalszahlen eigentlich ganz gut ab | ist das https://t.co/taeCuzH43p',Fri Oct 30 05:43:02 +0000 2020
567,iPhoneiOSth,b' 2  Apple\n iPhone 12 &amp; 12 Pro \n\n-  \n\n-   https://t.co/lwel4c4XLr',Fri Oct 30 05:43:09 +0000 2020
568,AppleRTweet,b'RT @Technikinfo_One: (Auto-News) Guten Morgen liebe Leser! #Apple liefert bei den Quartalszahlen eigentlich ganz gut ab | ist das #iPhone12',Fri Oct 30 05:43:10 +0000 2020
569,AppleRTweet,b'RT @WePostTech: To know more: https://t.co/jFCzuWJFeA\n#apple #appleindia #appleiphone #iphone12 #iphone12pro5g #iphoneindia #iphone12mini #',Fri Oct 30 05:43:10 +0000 2020
570,fujiedakita,b'\n#SoftBank \n\n\n\nhttps://t.co/a04mBLZw4P\n\n#Softbank #5G #au # #MNP #iPhone12 https://t.co/ynonYdEPWV',Fri Oct 30 05:43:11 +0000 2020
571,_Ri31,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:43:21 +0000 2020
572,iamKLVR,b'#iPhone12Pro \nloss to #Apple in share market for the delay in release of iPhone 12 with 5G network... How people cr https://t.co/zH9Je0VEqq',Fri Oct 30 05:43:24 +0000 2020
573,iPhoneiOSth,b'EverythingApplePro ! !!\n  xs / 11 Prp / 12 Pro  https://t.co/0VE88woCu8',Fri Oct 30 05:43:29 +0000 2020
574,utakanakaori,b'1211\n12\n\n13\n\n#iPhone12\n#iPhone11',Fri Oct 30 05:43:31 +0000 2020
575,AppleRTweet,b'RT @iamKLVR: #iPhone12Pro \nloss to #Apple in share market for the delay in release of iPhone 12 with 5G network... How people crazy on iPho',Fri Oct 30 05:43:34 +0000 2020
576,aisapo_mqm,b'iPhone\n\n# # # # # # # #iPhone12pro # #iPhone # # https://t.co/EZhr15fmIN',Fri Oct 30 05:43:37 +0000 2020
577,aimnkyott,b'RT @AimanAfiff: Everybody knows u should put it in rice',Fri Oct 30 05:44:02 +0000 2020
578,mansLMT,"b'onakt Rgas iels devs rallijbraucjs @MSesks, lai nepacietgkajiem iPhone miem pirmajiem nogdtu jauno iPhon https://t.co/fxFZa5h5Th'",Fri Oct 30 05:44:03 +0000 2020
579,suke3522,b'#iPhone12Pro https://t.co/R9muhPIqCM',Fri Oct 30 05:44:08 +0000 2020
580,Daddy_Challenge,b'RT @ismart59447804: \n\n1001\n\nApple1\n\n5GiPhone12\n\n\n\n',Fri Oct 30 05:44:28 +0000 2020
581,iPhoneiOSth,b' \n\n#iphone12\n#iphone12series\n#iphoneiosthailand https://t.co/8PetZ5r6AM',Fri Oct 30 05:44:39 +0000 2020
582,avi_speaks,"b'@Apple @AppleSupport\n#iPhone12Pro\n\nWent to buy a new car, luved it, but the dealer told it would come w/t tyers and https://t.co/Fblnp9Vzk5'",Fri Oct 30 05:44:57 +0000 2020
583,thatisuday,b'Feels like a discussion at the Apple headquarters before the iPhone 12 launch #apple #iPhone12  #tronlegacy  https://t.co/FhwUvovJEE',Fri Oct 30 05:45:02 +0000 2020
584,AppleRTweet,b'RT @thatisuday: Feels like a discussion at the Apple headquarters before the iPhone 12 launch #apple #iPhone12  #tronlegacy  https://t.co/',Fri Oct 30 05:45:05 +0000 2020
585,LuLuHyper_India,b'The most advanced iPhone 12 series is here! Shop now from Lulu Connect. \n\n#luluconnect #iphone12 #iphone12pro https://t.co/sBTnYChlqW',Fri Oct 30 05:45:47 +0000 2020
586,notTEHC,"b""@malinthe hmmm a screw is missing, guess I'll just replace it\n\niPhone - malfunctions\n\n#iPhone12  #iPhone #Apple""",Fri Oct 30 05:46:30 +0000 2020
587,AppleRTweet,"b""RT @notTEHC: @malinthe hmmm a screw is missing, guess I'll just replace it\n\niPhone - malfunctions\n\n#iPhone12  #iPhone #Apple""",Fri Oct 30 05:46:40 +0000 2020
588,DTorreto1,"b'RT @Marja_Ghalib: iPhone 12 will come without charger, buy it yourself \n\nMe who sold kidney for it: #iPhone12 https://t.co/gF4INsb7z1'",Fri Oct 30 05:46:45 +0000 2020
589,IamSkelyfresh,"b'RT @CocoKdiv: Hello, \nCan I borrow 30sec of your time \nPlease help tag @Olamide @Omah_Lay  and retweet please \n#olamideinfinity #MercyMerc'",Fri Oct 30 05:46:49 +0000 2020
590,IamSkelyfresh,"b'RT @CocoKdiv: Hello, \nCan I borrow 30sec of your time \nPlease help tag @Olamide @Omah_Lay  and retweet please \n#olamideinfinity #MercyMerc'",Fri Oct 30 05:47:00 +0000 2020
591,Hamed99000639,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:47:05 +0000 2020
592,k_v7u,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:47:15 +0000 2020
593,teluruutunomiya,b' #au  #iPhone12 / 12Pro !!\n\n\nhttps://t.co/F2OgduqfNT\n\n\nhttps://t.co/FtpmbAZsXf\n\n https://t.co/PJ2QrCXB5C',Fri Oct 30 05:47:29 +0000 2020
594,MAmala40284582,"b'RT @Poorvika_Mobile: Experience the power of the #A14Bionic in the #iPhone12 and #iPhone12Mini with support, stunning design and Super Reti'",Fri Oct 30 05:47:44 +0000 2020
595,Vashi_Porsche,b'RT @iPhoneiOSth: EverythingApplePro ! !!\n  xs / 11 Prp / 12 Pro  A1',Fri Oct 30 05:47:47 +0000 2020
596,Allawi373,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:47:49 +0000 2020
597,love_anime_taku,b'iphone12Lightning~type-C#iphone #iphone12 https://t.co/x5Sf5nORJi',Fri Oct 30 05:47:58 +0000 2020
598,issara41745131,b'RT @iPhoneiOSth:  \n\n#iphone12\n#iphone12series\n#iphoneiosthailand https://t.co/8PetZ5r6AM',Fri Oct 30 05:48:51 +0000 2020
599,technationews,b'#Apple makes record profits thanks to #Mac and Services and announces that #Apple One is now available\n#Theallineed https://t.co/FVyFxJK8D7',Fri Oct 30 05:49:25 +0000 2020
600,AppleRTweet,b'RT @technationews: #Apple makes record profits thanks to #Mac and Services and announces that #Apple One is now available\n#Theallineed #App',Fri Oct 30 05:49:31 +0000 2020
601,Amr23161349,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:49:45 +0000 2020
602,TheQuint,"b'The #iPhone12 is priced at Rs 79,990 whereas the new price of iPhone 11 is Rs 54,900 on the Apple Online Store. \n\nhttps://t.co/sZ3d2gyl5t'",Fri Oct 30 05:49:50 +0000 2020
603,TechnicalTmax,b'12  ',Fri Oct 30 05:49:51 +0000 2020
604,iPhoneiOSth,b'Airpods 3rd  Airpods Pro 2nd  2021 \n\nMagsafe  https://t.co/QeMGQHkISP',Fri Oct 30 05:49:53 +0000 2020
605,Faizan__ali,b'RT @RelianceDigital: Experience a new era of speed with the all-new #iPhone12Pro only at Reliance Digital. Visit any Reliance Digital store',Fri Oct 30 05:50:15 +0000 2020
606,ZUKSA_,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:50:24 +0000 2020
607,trinityinc,b'100iPhone 12\n\nhttps://t.co/JBuNxn3MQX\n\niPhone 12 https://t.co/QPlQsaWjvm',Fri Oct 30 05:50:27 +0000 2020
608,rickyricky8168,b'RT @ismart59447804: \n\n1001\n\nApple1\n\n5GiPhone12\n\n\n\n',Fri Oct 30 05:50:55 +0000 2020
609,AbhiCryptoMedia,b'#TIMCOOK IS A FAKE PERSON WHO HYPE MORE THAN REAL\nBEWARE OF HIS FAKE NUMBERS NEWS #Apple #iPhone12 #iphone12Pro https://t.co/UhdeKkjiyZ',Fri Oct 30 05:50:59 +0000 2020
610,AppleRTweet,b'RT @AbhiCryptoMedia: #TIMCOOK IS A FAKE PERSON WHO HYPE MORE THAN REAL\nBEWARE OF HIS FAKE NUMBERS NEWS #Apple #iPhone12 #iphone12Pro #iPhon',Fri Oct 30 05:51:08 +0000 2020
611,mwad203,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:51:20 +0000 2020
612,petersunnin,b'RT @bningss:  #iPhone12 https://t.co/iRUqTxMXaV',Fri Oct 30 05:51:36 +0000 2020
613,wafilahh,b'RT @Dnnylan: Iphone 12 dah mendarat. Thanks @faizhariz !!! \nYang nak menjadi terpaling awal boleh pm brader faiz. \n#iPhone12 https://t.co/5',Fri Oct 30 05:51:43 +0000 2020
614,Willhandicap,b'This creative iPhone 12 case is now available at my Zazzle store.\nLink: https://t.co/KdnV2QJYko\n\n#Cute #Colorful https://t.co/8ZsMVdKItq',Fri Oct 30 05:51:58 +0000 2020
615,big_offer2020,b'WIN IPHONE X PLUS INTL Free Now\nhttps://t.co/QQ6pAFkQiL\n#WINIPHONEX #iphonex #IPHONEXPLUSINTL #iPhone https://t.co/EfMjpWu70U',Fri Oct 30 05:52:08 +0000 2020
616,aisapo_mqm,b'\n\n# # # # # # # #iPhone12pro # #iPhone # # https://t.co/9DKBzFkyYT',Fri Oct 30 05:52:28 +0000 2020
617,Fis373,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:52:34 +0000 2020
618,TrendStream,b'4K\n#iPhone12Pro',Fri Oct 30 05:52:39 +0000 2020
619,aisapo_miosb,b'RT @aisapo_lucua: iPhone8\n\n\n\n# # # # #iPhone12Pro #iOS14 # # # #iPhoneX',Fri Oct 30 05:53:18 +0000 2020
620,BewildGethigh,b'RT @iPhoneiOSth: Airpods 3rd  Airpods Pro 2nd  2021 \n\nMagsafe ',Fri Oct 30 05:53:19 +0000 2020
621,aisapo_miosb,b'RT @aisapo_mqm: \n\n# # # # # # # #iPhone12pro # #iPhone # # # #',Fri Oct 30 05:53:24 +0000 2020
622,aisapo_miosb,b'RT @aisapo_mqm: \n\n# # # # # # # #iPhone12pro # #iPhone # # # #Apple',Fri Oct 30 05:53:28 +0000 2020
623,aisapo_miosb,b'RT @aisapo_mqm: iPhone\n\n# # # # # # # #iPhone12pro # #iPhone # # # #Ap',Fri Oct 30 05:53:32 +0000 2020
624,choinikiran1,b'RT @SarcasticShannu: In the end you only have yourself \n\n#Apple #iPhone12Pro #SoloBrathukeSoBetter #solo #soulbroken #lustlove #lovefake',Fri Oct 30 05:53:36 +0000 2020
625,aisapo_miosb,b'RT @aisapo_mqm: iPhoneXEL\n\n# # # # # # # #iPhone12pro # #iPhone # #',Fri Oct 30 05:53:37 +0000 2020
626,julienktl1983,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Fri Oct 30 05:54:04 +0000 2020
627,aisapo_lucua,b'RT @aisapo_mqm: \n\n# # # # # # # #iPhone12pro # #iPhone # # # #',Fri Oct 30 05:54:07 +0000 2020
628,aisapo_lucua,b'RT @aisapo_mqm: iPhone\n\n# # # # # # # #iPhone12pro # #iPhone # # # #Ap',Fri Oct 30 05:54:10 +0000 2020
629,aisapo_lucua,b'RT @aisapo_mqm: iPhoneXEL\n\n# # # # # # # #iPhone12pro # #iPhone # #',Fri Oct 30 05:54:16 +0000 2020
630,narshAli,b'RT @Dnnylan: Iphone 12 dah mendarat. Thanks @faizhariz !!! \nYang nak menjadi terpaling awal boleh pm brader faiz. \n#iPhone12 https://t.co/5',Fri Oct 30 05:54:43 +0000 2020
631,shou1005ksdd,b'RT @telektlist: iPhone 12 ProLiDAR #IPhone12Pro #LiDAR\nhttps://t.co/d4jVJ4tNpm',Fri Oct 30 05:54:59 +0000 2020
632,YODH00842624,b'RT @gupzdhillon: Me : Alexa buy me iphone 12  \n \nAlexa: Awwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww',Fri Oct 30 05:55:05 +0000 2020
633,chizurule,b'\n\n\n#iPhone12Pro',Fri Oct 30 05:55:21 +0000 2020
634,GalPrinceR,b'13\n#iPhone12pro\n# https://t.co/Va7AqGD9K9',Fri Oct 30 05:55:48 +0000 2020
635,aisapo_cancansb,b'RT @aisapo_mqm: \n\n# # # # # # # #iPhone12pro # #iPhone # # # #',Fri Oct 30 05:55:52 +0000 2020
636,aisapo_cancansb,b'RT @aisapo_mqm: iPhone\n\n# # # # # # # #iPhone12pro # #iPhone # # # #Ap',Fri Oct 30 05:55:58 +0000 2020
637,aisapo_cancansb,b'RT @aisapo_mqm: iPhoneXEL\n\n# # # # # # # #iPhone12pro # #iPhone # #',Fri Oct 30 05:56:01 +0000 2020
638,Nissy_Fitness,b'iface\n\n\n#iPhone12Pro \n#iface https://t.co/ITtaVncnew',Fri Oct 30 05:56:03 +0000 2020
639,aisapo_cancansb,b'RT @aisapo_lucua: iPhone8\n\n\n\n# # # # #iPhone12Pro #iOS14 # # # #iPhoneX',Fri Oct 30 05:56:08 +0000 2020
640,aisapo_cancansb,b'RT @aisapo_mqm: \n\n# # # # # # # #iPhone12pro # #iPhone # # # #Apple',Fri Oct 30 05:56:12 +0000 2020
641,aisapo_cancansb,b'RT @aisapo_lucua: \n\n\n\nhttps://t.co/OJEddKFzNS\n\n# # # # #iPhone12Pro #iOS14 #',Fri Oct 30 05:56:25 +0000 2020
642,an_human,b'RT @patchedreality: Epic Marble is now live for #iPhone12Pro! Looking forward to seeing your epic run on the video leaderboard! #LiDAR #Aug',Fri Oct 30 05:56:31 +0000 2020
643,aisapo_cancansb,b'RT @aisapo_mqm: iPhone\n\n# # # # # # # #iPhone12pro # #iPhone # # # #App',Fri Oct 30 05:56:31 +0000 2020
644,aisapo_cancansb,b'RT @aisapo_lucua: iPhone\n\n\nhttps://t.co/ZWBz4T8OLD\n\n# # # # #iPhone12Pro #iOS14 # # #',Fri Oct 30 05:56:34 +0000 2020
645,Ds9_twit,b'RT @worldmobile0022: iPhone12\niPhone12iPhone\n\n\nhttps://t.co/qBCvACovTA\n',Fri Oct 30 05:56:54 +0000 2020
646,samwwwhy1122,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:57:00 +0000 2020
647,soukra33,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:57:30 +0000 2020
648,mohmmad37816,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:58:19 +0000 2020
649,itsmefawaz,b'12 iPhones #iPhone12 #technicalguruji',Fri Oct 30 05:58:21 +0000 2020
650,a3s3h,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 05:58:36 +0000 2020
651,MdArifu47088197,b'Get a New iPhone 12 Now!\n\n2020!!\n\nOffer for USA only.\n\nIt is time for you to win a New iPhone 12.\n\nOffer Link (Mobi https://t.co/dgb5AwNzNZ',Fri Oct 30 05:58:38 +0000 2020
652,ericzaremski7,b'RT @OnlyTechAE: Who did this \n#AppleEvent #5G\n#Apple #5Gsfor5G\n#Apple12 #iPhone #Memes\n#iOS14 #iPhone12Pro \n#iPhone12 #iPhone12ProMax htt',Fri Oct 30 05:59:09 +0000 2020
653,KyloRen____,b'Vorbestellt und warte immer noch auf mein #iPhone12Pro  Wem geht es noch so? https://t.co/p4GxUPIvAj',Fri Oct 30 05:59:31 +0000 2020
654,HaleYeah24,b'All this gorgeous footage that Im able to capture on my #iPhone12Pro You would think @Apple would do some serious https://t.co/q97Luji3wu',Fri Oct 30 05:59:34 +0000 2020
655,ManolinGlz,b'Amigos estoy entre un dilema no s qu comprar #iPhone12Pro o el #iPhone12ProMax ustedes creen que si se note la di https://t.co/VOLuScHZ0J',Fri Oct 30 05:59:36 +0000 2020
656,AppleRTweet,b'RT @ManolinGlz: Amigos estoy entre un dilema no s qu comprar #iPhone12Pro o el #iPhone12ProMax ustedes creen que si se note la diferencia',Fri Oct 30 05:59:41 +0000 2020
657,kotoyou0819,b'1iPhone12pro(lightning)\nwatch\n\n#Apple\n#iPhone12Pro https://t.co/WI1IRA2igq',Fri Oct 30 05:59:41 +0000 2020
658,YeisonJoseSala3,b'En @TecnonautaTV regalan un #iPhone12GRATIS!!!!!!! Ve aqu  https://t.co/ngKG4Bry1Q #iPhone12',Fri Oct 30 05:59:51 +0000 2020
659,mn3i_,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Fri Oct 30 06:00:00 +0000 2020
660,RelianceDigital,b'Speed through the past with the all-new #iPhone12 only at Reliance Digital. Visit any Reliance Digital store &amp; get https://t.co/8BZLejMnqW',Fri Oct 30 06:00:00 +0000 2020
