,name,text,time
489,flaviog,b'@PEU_AR @puromac Seguro ? parece comparable el #iphone12 esta todo mejorado con respecto all mejor #iphone11 inclus https://t.co/xOxnMhmJED',Wed Oct 28 15:51:59 +0000 2020
490,Hirumi13,b'RT @AndroidAuth: The charger-less iPhone 12 isnt as eco-friendly as Apple wants you to think.\nRead more: https://t.co/973YfAqnx1 \n\n#techno',Wed Oct 28 15:51:59 +0000 2020
491,TinaRigione,"b'ECCOLO QUA! IL MIO #THRILLER #COMMISTY NON LONTANO DAL BUIO, su @AppleBooks.\nAcquista ora! https://t.co/tXANyTBdsg https://t.co/SdUIpg5rMF'",Wed Oct 28 15:52:00 +0000 2020
492,seriesjune2,b'RT @seriesjune2:  iPhone 12  iPhone 12 mini  AIS 5G   \n\n',Wed Oct 28 15:52:07 +0000 2020
493,allmobileworld,b'Come usare 5G su iPhone 12 https://t.co/FAEaRN02qn \n#iPhone #iPhone12Pro #iPhone12 #iPhone12ProMax #5G #Smartphones',Wed Oct 28 15:52:09 +0000 2020
494,seriesjune2,b'RT @seriesjune2:  iPhone 12  iPhone 12 mini  AIS 5G   \n\n',Wed Oct 28 15:52:23 +0000 2020
495,_Matgb,"b'RT @r34rgtr: iPhone 12 vs Google Pixel 5 : LEQUEL EST LE MEILLEUR ? (Comparatif) \nUn comparatif super bien fait, objectif concernant les 2'",Wed Oct 28 15:52:25 +0000 2020
496,DalfGean,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:52:25 +0000 2020
497,AppleRTweet,b'RT @SamMorar: Patiently waiting for the new #iPhone12   @Apple #Apple',Wed Oct 28 15:53:06 +0000 2020
498,amf7_cq2019,b'\n\n#iPhone12Pro \n#\n#\n\n\n\n https://t.co/xZN5x9mNn7',Wed Oct 28 15:53:20 +0000 2020
499,zezotechno,b'https://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts\n#__ https://t.co/NHJ4MqGB0m',Wed Oct 28 15:53:39 +0000 2020
500,snowiize,b'RT @iaumreview: #iPhone12 vs #Blue things in Thailand #iaumreview #iPhone12TH https://t.co/jsWe3hJQQD',Wed Oct 28 15:53:45 +0000 2020
501,cnx_xstation,b'',Wed Oct 28 15:53:55 +0000 2020
502,Memologics,b'iPhone12    \n\n#iPhone12 # #memologic\n\n https://t.co/26hV529lAW',Wed Oct 28 15:54:01 +0000 2020
503,Misswonda4,"b'RT @iblason: Our full #iPhone12 collection of cases is now on Amazon.  Choose from the 20-ft drop tested Ares, the strong and stylish Cos'",Wed Oct 28 15:54:03 +0000 2020
504,zezotechno,b'@HillaryClinton https://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts https://t.co/cXL5KJjQYs',Wed Oct 28 15:54:04 +0000 2020
505,Bpor_Vip,b'RT @BrightMinho:   555555',Wed Oct 28 15:54:09 +0000 2020
506,cnx_xstation,b' iPad air  ',Wed Oct 28 15:54:20 +0000 2020
507,jcampbell2801,b'RT @AndroidAuth: The charger-less iPhone 12 isnt as eco-friendly as Apple wants you to think.\nRead more: https://t.co/973YfAqnx1 \n\n#techno',Wed Oct 28 15:54:51 +0000 2020
508,bell0629,b'RT @tomoko22: 45SNS #  #= #?(30w) # wFM #',Wed Oct 28 15:54:54 +0000 2020
509,amf7_cq2019,b'\n\n#iPhone12Pro https://t.co/IHV8yO99ze',Wed Oct 28 15:55:03 +0000 2020
510,ipurecz,b'Dnes od 19 hodin je dal webin  @Broz1k bude mluvit o svch zkuenostech s #iPhone12  https://t.co/g1gJYAcMBC https://t.co/hjp7wEU09U',Wed Oct 28 15:55:12 +0000 2020
511,BernhardHinsken,b'Diese Frage zum neuen #iPhone hat bestimmt noch niiieeee jemand gefragt:\n\nWrdest du dir eher das #iPhone12 oder da https://t.co/F8E0usnzpb',Wed Oct 28 15:55:13 +0000 2020
512,CjgCheese,b'RT @BasicAppleGuy: 4 things:\n1. #iPhone12 scratches at Level 6 - similar to the iPhone 11.\n2. Pocket lint must therefore have a Mohs hardne',Wed Oct 28 15:55:23 +0000 2020
513,zezotechno,b'@IGN https://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts\nhttps://t.co/NhoI5kgJts https://t.co/4s1ERYG2lo',Wed Oct 28 15:55:23 +0000 2020
514,born2impress,b'The latest Born2Impress! https://t.co/XFNqgOdGn1 Thanks to @sharrislaughter #giveaways #iphone12',Wed Oct 28 15:55:23 +0000 2020
515,thunderxrainbow,b'RT @emilymimmy: iPhone 12 Pro      EMKWAN\n#iPhone12ProUnboxing #iPhone12Pro #Unbo',Wed Oct 28 15:55:28 +0000 2020
516,NiziUWiziU_OTTO,b'\n\n#iPhone12\n\niPhone 12iPhone 12 Pro512GB22 - AKIBA PC Hotline! https://t.co/Jc6oQnMnyh',Wed Oct 28 15:55:31 +0000 2020
517,the_gris,b'Hello sweater weather // #ShotOniPhone #iPhone12Pro https://t.co/aLMzVl3c0I',Wed Oct 28 15:55:45 +0000 2020
518,z_oys6m,b'RT @Apple0o05: iPhone12Pro\n\n\n\niPhone12Pro\n\n\n&amp;\nLINEhttps://t.co/QPXcCudg9X\n\n\n',Wed Oct 28 15:55:47 +0000 2020
519,AmanCh_,b'True said',Wed Oct 28 15:55:59 +0000 2020
520,Misswonda4,"b'RT @iblason: Our full #iPhone12 collection of cases is now on Amazon.  Choose from the 20-ft drop tested Ares, the strong and stylish Cos'",Wed Oct 28 15:56:10 +0000 2020
521,_itsbxxx,b'RT @iaumreview: #iPhone12 vs #Blue things in Thailand #iaumreview #iPhone12TH https://t.co/jsWe3hJQQD',Wed Oct 28 15:56:29 +0000 2020
522,mattdrdt,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:56:36 +0000 2020
523,MobileSharkuk,b'Apple finally launched the new iPhone 12 pro after a series of endless rumours. We now know what it looks like and https://t.co/9PLLCdNGOL',Wed Oct 28 15:57:02 +0000 2020
524,ssktkhr,b'()\n\n#iphone12pro #LiDAR https://t.co/0I7bapUck6',Wed Oct 28 15:57:11 +0000 2020
525,NomadCR,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:57:17 +0000 2020
526,iphonegomi,b'RT @iPhoneMania_jp: MagSafe15W #iPhone #Apple # #iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini #MagSafe http',Wed Oct 28 15:57:32 +0000 2020
527,Broz1k,b'Tm se ',Wed Oct 28 15:57:34 +0000 2020
528,diegobernardo__,"b'RT @AppleTerminal: JUST IN:\n\n@Apple has announced a major update to its app ""Clips"" with a brand new user interface, support for the #iPhon'",Wed Oct 28 15:57:58 +0000 2020
529,charliebeatty,b'Honest Apple #iPhone12 review',Wed Oct 28 15:58:04 +0000 2020
530,RogerCageot5,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:58:14 +0000 2020
531,iTracx,"b""Gazelle drops prices on Apple's iPhone 11 models, offers unlocked refurbished phones starting at only $475 ... https://t.co/0UnI1nUYUl""",Wed Oct 28 15:58:26 +0000 2020
532,naijacallsnews,b'Bobrisky breaks entertainment industry as the first male celebrity to cop the new iPhone 12 in Nigeria. https://t.co/pw5tM0bSvn',Wed Oct 28 15:58:42 +0000 2020
533,mohamedalothman,b'',Wed Oct 28 15:58:45 +0000 2020
534,ansar_tdv,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 15:58:50 +0000 2020
535,AppleRTweet,"b""RT @iTracx: Gazelle drops prices on Apple's iPhone 11 models, offers unlocked refurbished phones starting at only $475 ... #apple #iphone #""",Wed Oct 28 15:58:53 +0000 2020
536,kejesonline,"b'Rezervo telefonin tnd, iPhone 12, tani n KEJES! #iPhone12Pro\n\nhttps://t.co/F9D2fKhp9D https://t.co/VtRJeqDDdv'",Wed Oct 28 15:59:13 +0000 2020
537,diegs_valencia,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Wed Oct 28 15:59:29 +0000 2020
538,tfflpp_,b'RT @iaumreview: #iPhone12 vs #Blue things in Thailand #iaumreview #iPhone12TH https://t.co/jsWe3hJQQD',Wed Oct 28 15:59:30 +0000 2020
539,Vittorino1806,"b'iPhone 12, iPhone 12 Pro e iPad Air sono arrivati\n\nhttps://t.co/G9kbjfuxOn via @Vittorino1806 \n\n#Apple #iPhone https://t.co/EVTUOOhSEc'",Wed Oct 28 15:59:30 +0000 2020
540,AstroTechz,"b'https://t.co/aAFJY1E3j6\nApple iphone 12 has few upgrades to previous years. It has improved camera, faster processo https://t.co/rQvDo6gwBD'",Wed Oct 28 15:59:36 +0000 2020
541,CjgCheese,"b'RT @theMrMobile: I filmed a weekend in Philadelphia through the lens of the latest iPhone!\n\nJoin me for a blast of a road trip, from contro'",Wed Oct 28 15:59:37 +0000 2020
542,kejesonline,"b'Rezervo telefonin tnd, iPhone 12, tani n KEJES! #iPhone12\n\nhttps://t.co/F9D2fKhp9D https://t.co/1gDrLqjQZh'",Wed Oct 28 15:59:48 +0000 2020
543,HaytonsGB,b'iPhone 12 Pro ordered and Im super excited for it to come @Apple #LetsGo #apple #iPhone12Pro #iPhone #iphonelover #techjunkie',Wed Oct 28 15:59:49 +0000 2020
544,afteroctobu,b'RT @konchan0405: #iPhone12Pro  \n\n#USJ \n#USJ\n# https://t.co/JKw9kD48oG',Wed Oct 28 15:59:50 +0000 2020
545,coolmuster,b'#Coolmuster #iPhone12\niPhone calendar disappeared suddenly? Come and read this full guide to learn how to recover l https://t.co/OEWfcqfKKR',Wed Oct 28 16:00:00 +0000 2020
546,kejesonline,"b'Rezervo telefonin tnd, iPhone 12 Pro, tani n KEJES! #iPhone12Pro \n\nhttps://t.co/F9D2fKhp9D https://t.co/9iSq2reeLm'",Wed Oct 28 16:00:01 +0000 2020
547,jcsatanas,"b'#BONPLAN #PROMO du jour\n\nAirPods Pro  214, couteurs Bluetooth Aukey, coques et vitres ESR pour iPhone 12/12 Pro, https://t.co/lfkp3ScoMp'",Wed Oct 28 16:00:01 +0000 2020
548,AppleZein,b'Apple BLOCCA iOS 14.0.1! Ecco COSA cambia! https://t.co/ivw2QbV7pb\n\n#iPhone #Apple #AppleNews #AppleItalia https://t.co/Qm86OWnFaa',Wed Oct 28 16:00:16 +0000 2020
549,killingcrisis,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Wed Oct 28 16:00:24 +0000 2020
550,jeongpowder,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 16:00:26 +0000 2020
551,uABDnOmRvarFooL,b'#',Wed Oct 28 16:00:30 +0000 2020
552,macooz,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 16:00:31 +0000 2020
553,Galaxypping,b'RT @BrightMinho:   555555',Wed Oct 28 16:00:41 +0000 2020
554,isidspeaks,b'@Dave2D still think it is eco friendly..?',Wed Oct 28 16:00:45 +0000 2020
555,aBBrj88JIZErdl3,b'RT @iPhoneMania_jp: iPhone1275G #Apple # # #iPhone12 #iPhone12Pro #MagSafe https://t.co/SY0FFDew2B',Wed Oct 28 16:00:50 +0000 2020
556,JakeReale,"b'Da qualche giorno ho in tasca #iPhone12Pro: un nuovo form factor, una nuova dimensione, sensore Lidar e tante doma https://t.co/mdbKHO2GFk'",Wed Oct 28 16:00:51 +0000 2020
557,iphonegomi,b'@kazuRS 3\n #Apple  https://t.co/9BhcAfu7Rf',Wed Oct 28 16:00:56 +0000 2020
558,g808,b'NEW VIDEO: #Pixel5 vs #iPhone12Pro Camera Comparison\n\nhttps://t.co/Sero39weZ2 https://t.co/PSU2g6NtUv',Wed Oct 28 16:01:00 +0000 2020
559,Zuriel_Acuna,b'Taken on the #iPhone12 https://t.co/SSLOZSYjHI',Wed Oct 28 16:01:03 +0000 2020
560,nobunaganobouya,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Wed Oct 28 16:01:10 +0000 2020
561,im_haq7,b'RT @im_haq7: Help me win an iPhone 12 for free! https://t.co/ysYf35nUuH \n#AppleEvent #iPhone12 #Apple \n#Apple12 @Mrwhosetheboss',Wed Oct 28 16:01:12 +0000 2020
562,nntt33ee,"b'RT @AZAYER_: #___\n\n#_1\n15 = 13,250\n\n#_2\n - -'",Wed Oct 28 16:01:17 +0000 2020
563,nntt33ee,b'RT @AZAYER_: # \n# # #\n\n\n#_3 #iPhone12Pro\n50   1\n\n#_5 #SA',Wed Oct 28 16:01:20 +0000 2020
564,MMamiyan,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:01:23 +0000 2020
565,nntt33ee,b'RT @AZAYER_: ***  *** # #  \n\n  \n\n3     # #_ \n  \n#',Wed Oct 28 16:01:24 +0000 2020
566,yankee32879,"b'A Slice of Sky, Corona, Queens #sky #coronaqueensnyc #corona #queens #nyc #nofilter #unedited #latergram #iphone12 https://t.co/3n2YQxCcQL'",Wed Oct 28 16:01:40 +0000 2020
567,machicomg,b'RT @iPhoneMania_jp: 10/28iPhone12/12 ProApple #iPhone #Apple # #iPhone12 #iPhone12Pro https://t.co/Kwf5SK6Ryg',Wed Oct 28 16:01:56 +0000 2020
568,machicomg,b'RT @iPhoneMania_jp: 10/28iPhone12/12 ProSIM #iPhone #Apple # #iPhone12 #iPhone12Pro https://t.co/GMqgSg9Sg7',Wed Oct 28 16:02:00 +0000 2020
569,KeishaAlice1,b'#Coolmuster #iPhone12\niPhone calendar disappeared suddenly? Come and read this full guide to learn how to recover l https://t.co/qKeRoDP0vU',Wed Oct 28 16:02:02 +0000 2020
570,midorinokuma81,b'RT @hikakin: TViPhone12iPhone 12 ProTV\n\niPhone12!!!?\nhttps',Wed Oct 28 16:02:12 +0000 2020
571,ichan_cc77,b'RT @_moemoka: Vlog file#93 \n\n\n\niPhone12Pro\n\n\n\n\n\n\n2\n',Wed Oct 28 16:02:15 +0000 2020
572,Boubi36,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:02:18 +0000 2020
573,sunnetlitsubasa,b'RT @serkanbeydecom: Buras Almanyada bir Apple maazas n. nsanlar #iPhone12 iin pandemi dneminde kuyruk olmu. Dnyann neresinde ol',Wed Oct 28 16:02:22 +0000 2020
574,patita8942,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 16:02:23 +0000 2020
575,JDex_v1,b'Its looking like I need to take this iPhone12 Pro  back bruh..... Coming from a 11 Pro Max AND using a Note 20 Ultr https://t.co/x9E5oCSzkd',Wed Oct 28 16:02:26 +0000 2020
576,it2hand4u,"b' Iphone xr 64gb    \n\n 12,990  \n\n  / BTS  https://t.co/lQ6aaItziU'",Wed Oct 28 16:02:33 +0000 2020
577,zbqAzf3sCddv4MC,b'RT @myStoreME: iPhone 12 \n\n   \n\n   \n\n#iPhone12',Wed Oct 28 16:02:39 +0000 2020
578,cybertuff,b'RT @DrJDrooghaag:  I assume that whomever decided to launch a new series of smartphones without Touch ID during a pandemic is the same per',Wed Oct 28 16:02:43 +0000 2020
579,KaKuMumembers,b'iPhone12\n\n#iPhone12\n#\n#',Wed Oct 28 16:02:48 +0000 2020
580,quickecharge,"b""The #iPhone12 is set to withstand drops better than the #iPhone 11 and #Samsung #Galaxy S20 lineups...We'll believe https://t.co/RluNUpjvvM""",Wed Oct 28 16:02:51 +0000 2020
581,jjusticez,b'RT @BrightMinho:   555555',Wed Oct 28 16:02:59 +0000 2020
582,nntt33ee,"b'RT @azayerthobe: #___\n\n#_1\n15 = 13,250\n\n#_2\n - -'",Wed Oct 28 16:03:04 +0000 2020
583,charlottebrlt,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:03:26 +0000 2020
584,NeowinFeed,"b""Apple's iPhone 12 series apparently could support reverse wireless charging #iPhone12 https://t.co/HDazJBjBg2 https://t.co/KY3njcKtjT""",Wed Oct 28 16:04:03 +0000 2020
585,niimmaerc,b'RT @BrightMinho:   555555',Wed Oct 28 16:04:11 +0000 2020
586,beautifullifeJW,b'RT @konchan0405: #iPhone12Pro  \n\n#USJ \n#USJ\n# https://t.co/JKw9kD48oG',Wed Oct 28 16:04:24 +0000 2020
587,TharunkumarAR,b'@Mintmobile and @dbrand definitely have a unnusual marketing style. \n\nI like it.\n\n https://t.co/1Ef8Pbh9Cw',Wed Oct 28 16:04:29 +0000 2020
588,EnkayOg,b'RT @thejoeydutch: 5d mark iii\n5d mark IV\n6d mark ii\nEos RP\nEOS R\n\nChoose wisely ',Wed Oct 28 16:04:33 +0000 2020
589,ainaraluchena,b'Probando la cmara del #iPhone12 #ShotOniPhone12 #ShotOniPhone cmara espectacular  https://t.co/IG4rO8CFmr',Wed Oct 28 16:04:44 +0000 2020
590,AceLuceroTech,b'Great Article. I think its a trash move to not include accessories in the box. Were still paying thousands for th https://t.co/bLmNOHGqX4',Wed Oct 28 16:04:58 +0000 2020
591,AntinnyWorld,b'NEW VIDEO: iPhone 12 Unboxing and First Impressions!\n\nhttps://t.co/3a1k3c5ZvB \nhttps://t.co/3a1k3c5ZvB https://t.co/uSnJyEMIM3',Wed Oct 28 16:04:58 +0000 2020
592,Muteb_Tech,b'     # \n\n_\n # #muteb_tech  #apple #__ #iPhone12 https://t.co/RR10Ofc4DK',Wed Oct 28 16:05:03 +0000 2020
593,TechAcrobat,b'The MagSafe Feature Of iPhone12 Might Not Be A Great Concept: Apple Warns.\nRead more...https://t.co/QtsHzJE8Fh https://t.co/pRzghRS2dR',Wed Oct 28 16:05:04 +0000 2020
594,7gjDiSGsXNwiL1d,b'iPhone\n\n#iPhone\n#iPhone12Pro \n#\n#',Wed Oct 28 16:05:06 +0000 2020
595,Gummicube,b'Check out our blog for more details about the new #Apple #iPhone12: https://t.co/lOYLGQhieo',Wed Oct 28 16:05:29 +0000 2020
596,OMG_Finally,"b""OMG FInally!!!!1 #Overused word. #TheVerge \n\n'Apples Clips app FINALLY supports vertical video'\n\n#Apple #iPhone12 https://t.co/nly7ekFndM""",Wed Oct 28 16:06:44 +0000 2020
597,Siyana53719711,"b""RT @iblason:  IPHONE 12 PRO MAX GIVEAWAY  Here's how to enter: \n\n1 Enter our official giveaway on Gleam: https://t.co/71aEecAocx\n2 Ra""",Wed Oct 28 16:06:45 +0000 2020
598,dkeefe94,"b'RT @theMrMobile: I filmed a weekend in Philadelphia through the lens of the latest iPhone!\n\nJoin me for a blast of a road trip, from contro'",Wed Oct 28 16:06:48 +0000 2020
599,Ar_TtvAdrii_19,b'RT @AppleParaTodos_: Like  y maana recibirs un #iPhone12 \nRT y recibirs un #iPhone12Pro  https://t.co/9qrWeJZvLP',Wed Oct 28 16:07:06 +0000 2020
600,machicomg,b'RT @iPhoneMania_jp: iPhone1275G #Apple # # #iPhone12 #iPhone12Pro #MagSafe https://t.co/SY0FFDew2B',Wed Oct 28 16:07:08 +0000 2020
601,craygfederighi,b'Gold',Wed Oct 28 16:07:11 +0000 2020
602,Poongot80085103,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Wed Oct 28 16:07:13 +0000 2020
603,machicomg,b'RT @iPhoneMania_jp: iPhone12 #Apple # #iPhone12 #iPhone12Pro https://t.co/jin0KO8ZVO',Wed Oct 28 16:07:18 +0000 2020
604,appleinsider,"b'A revamped #Clips 3.0 brings landscape recording and new effects to the social media video app, plus the ability to https://t.co/HAo9yMWvrj'",Wed Oct 28 16:07:19 +0000 2020
605,WaytCW_,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:07:25 +0000 2020
606,neemolet,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 16:07:36 +0000 2020
607,AppleRetweetBot,"b""RT @OMG_Finally: OMG FInally!!!!1 #Overused word. #TheVerge \n\n'Apples Clips app FINALLY supports vertical video'\n\n#Apple #iPhone12 #TechNe""",Wed Oct 28 16:07:53 +0000 2020
608,13301D,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/1xjuMdrYI2',Wed Oct 28 16:08:04 +0000 2020
609,Nantha12232284,b'RT @Poorvika_Mobile: Pre-Book the #iPhone12 and #iPhone12Pro at #Poorvika Today and be the first to wield the power of the #A14BionicChip.',Wed Oct 28 16:08:06 +0000 2020
610,MMzaza2526,b'RT @yokoreview:  #iPhone12 pro max  \n#FlashExpress https://t.co/ru3apZc88b',Wed Oct 28 16:08:07 +0000 2020
611,ichan_cc77,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Wed Oct 28 16:08:38 +0000 2020
612,BodyGuardz,b'Did you know @BodyGuardz cases are safe to use with #MagSafe!',Wed Oct 28 16:08:56 +0000 2020
613,z4mp1,"b'appleinsider: A revamped #Clips 3.0 brings landscape recording and new effects to the social media video app, plus https://t.co/ygowKmeNux'",Wed Oct 28 16:09:07 +0000 2020
614,David51417530,"b'&gt;=:) \nbooks and docs translator Scanner https://t.co/liFGRHEiRb\nFind Family, friends &amp; iPhone App https://t.co/mna5OMCjNs'",Wed Oct 28 16:09:11 +0000 2020
615,siangkhim,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 16:09:28 +0000 2020
616,Hnan4842,b'RT @stc_ksa: #iPhone12 \n   mystc \n\n   \n iPhone12  stc\n\n1-    5G  Speedtest\n2- ',Wed Oct 28 16:09:30 +0000 2020
617,TharunkumarAR,b'@dbrand and @Mintmobile definitely have *different* marketing strategies. \n\nI like it.\n\n#iPhone #Apple #iPhone12 https://t.co/acO0J1vYhA',Wed Oct 28 16:09:53 +0000 2020
618,nessi090,b'RT @telekomerleben: Willkommen in einer neuen ra des iPhone.\nJetzt das iPhone 12 mit 5G im grten 5G-NetzDeutschlandserleben:Einzigar',Wed Oct 28 16:09:55 +0000 2020
619,konroye,b'RT @BrightMinho:  iPhone 12 Pro\n\n     LiDAR scanner \n\n..',Wed Oct 28 16:10:24 +0000 2020
620,yeeyoy,b'RT @wnp_wsr: 555 #iPhone12 https://t.co/ztZ6olBBPZ',Wed Oct 28 16:10:53 +0000 2020
621,azri_akmal98,b'RT @AndroidAuth: The charger-less iPhone 12 isnt as eco-friendly as Apple wants you to think.\nRead more: https://t.co/973YfAqnx1 \n\n#techno',Wed Oct 28 16:10:56 +0000 2020
622,MichelettiCosta,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:11:14 +0000 2020
623,Delphe,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:11:21 +0000 2020
624,BoardVitals,b'Get the new #iPhone12 and earn #CMEcredits with our CME gift card bundles.\n\nStretch your CME budget further today: https://t.co/eGSBj8R4Th',Wed Oct 28 16:12:06 +0000 2020
625,FerGlaci,b'RT @EOvando: En #EsDeMamador #iPhone12 https://t.co/F6N4701IVK',Wed Oct 28 16:12:57 +0000 2020
626,Alex_cmlo,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:12:58 +0000 2020
627,onearth74,b'RT @konchan0405: #iPhone12Pro  \n\n#USJ \n#USJ\n# https://t.co/JKw9kD48oG',Wed Oct 28 16:13:10 +0000 2020
628,SBCLIMITED,"b'With the release of the #apple #iPhone12 , the #iPhone11 is now cheaper than ever Customers can get their hands on https://t.co/ehI05SiCCt'",Wed Oct 28 16:13:10 +0000 2020
629,mathemagie,b'@Odaparis  limage de ?',Wed Oct 28 16:13:24 +0000 2020
630,moyulife,b'RT @ryoiwa23: Iphone12 pro\n\n\n\n#\n# \n# \n\n# # \n# \n#Iphone12 #iP',Wed Oct 28 16:13:24 +0000 2020
631,toto13om,b'Donc la @Fnac sur mon compte il est marqu que liPhone 12 Pro est prpar et prt  tre expdi et je reois un m https://t.co/QJ3Egx5ku2',Wed Oct 28 16:13:27 +0000 2020
632,binnywong90,b'iPhone 12  \n\n#iPhone12 #5G #AppleEvent https://t.co/PRBvQFub7C',Wed Oct 28 16:13:49 +0000 2020
633,imtttng,b'RT @iaumreview: #iPhone12 vs #Blue things in Thailand #iaumreview #iPhone12TH https://t.co/jsWe3hJQQD',Wed Oct 28 16:14:02 +0000 2020
634,bwildlv,b'RT @tomoko22: 45SNS #  #= #?(30w) # wFM #',Wed Oct 28 16:14:33 +0000 2020
635,CombatMange,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:14:50 +0000 2020
636,Jotheclown_,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Wed Oct 28 16:14:53 +0000 2020
637,ggrixgrixp,b'RT @konchan0405: #iPhone12Pro  \n\n#USJ \n#USJ\n# https://t.co/JKw9kD48oG',Wed Oct 28 16:15:00 +0000 2020
638,BankELEMENTAL,b'# ',Wed Oct 28 16:15:01 +0000 2020
639,AppleProNews,"b'  Clips 3.0        -   ,  https://t.co/NS8kON8tCe'",Wed Oct 28 16:15:06 +0000 2020
640,RohanKu27606888,"b'RT @iblason: Our full #iPhone12 collection of cases is now on Amazon.  Choose from the 20-ft drop tested Ares, the strong and stylish Cos'",Wed Oct 28 16:15:13 +0000 2020
641,RohanKu27606888,b'RT @iblason: #iPhone12 and #iPhone12Pro are out today! Which model do you want to get your hands on? Be sure to pair it with the perfect ca',Wed Oct 28 16:15:26 +0000 2020
642,Appliste,"b'Jak jsou prvn recenze iPhonu 12? Snad vechny potvrzuj, e novinka se skvle dr v jedn ruce. #iPhone12 https://t.co/XzG12m33rV'",Wed Oct 28 16:15:43 +0000 2020
