,name,text,time
340,tyronebvill,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/m42jeFWQBy',Thu Oct 29 04:58:09 +0000 2020
341,ausshinjyuku3,b'  \n#3G  #  #iPhoneSE2 \n #  # # \n # #MNP #docomo https://t.co/WHgGN3mfZo',Thu Oct 29 04:58:19 +0000 2020
342,QCDads,b'RT @tannasolit:  NEW LIT VIDEO ON DECK! How To Turn On 5G On The Iphone 12 https://t.co/AkhgdyaGRR via @YouTube #iPhone12 #iPhone12Pro #iP',Thu Oct 29 04:58:32 +0000 2020
343,ausshinjyuku3,b'#\n#UQ \n# \n# \n#Android #iPhone # # #docomo #Softbank https://t.co/Yh4rSQZ9FH',Thu Oct 29 04:58:35 +0000 2020
344,mopage19,b'RT @mopage19: setup vs photo #iPhone12Pro https://t.co/9QM60joRvk',Thu Oct 29 04:58:41 +0000 2020
345,kuppadasu,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 04:58:49 +0000 2020
346,izzatnorlan,b'RT @bgrti0: Fuh lajunyaa dah masuk air #iPhone12 https://t.co/zN1xJkjAAf',Thu Oct 29 04:59:10 +0000 2020
347,ddbbmimi,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 04:59:13 +0000 2020
348,RichPointofView,b'RT @mopage19: setup vs photo #iPhone12Pro https://t.co/9QM60joRvk',Thu Oct 29 04:59:14 +0000 2020
349,aisapo_mqm,b'\n\n\n\n\n# # # # # https://t.co/tvfo60sDio',Thu Oct 29 04:59:32 +0000 2020
350,angasutra,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/rNyizAscME',Thu Oct 29 04:59:36 +0000 2020
351,Imguardz2,"b'3 days count down to our Amazon Lightning Deal on Saturday!\n\nPair your new iPhone with a nice charging stand, charg https://t.co/JK7i9gFrA0'",Thu Oct 29 05:00:00 +0000 2020
352,TweakMo_App,b'Clean your iPhone with iCleaner. Now available for iOS 14\n\nhttps://t.co/IBbBovEJgT\n\n#ios14 #iphone12 #icleaner via https://t.co/qL05H8dSDF',Thu Oct 29 05:00:17 +0000 2020
353,h4irth,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:00:24 +0000 2020
354,zasshionline,b'Mac Fan () 202012\nApple25GiPhone\n1iPhone 1212 mini12 Pro12 Pro Max \n2iPad https://t.co/27ZzQKiKgK',Thu Oct 29 05:00:36 +0000 2020
355,aisapo_mqm,b'RT @aisapo_miosb: iPhone\n\n# #  # # # # # # #  #iPhone #Apple #',Thu Oct 29 05:01:19 +0000 2020
356,JohnMilford20,"b'Just found out that the iPhone 12 , iPhone 12 mini iPhone 12 pro , and the iPhone 12 pro max can withstand 6 meters https://t.co/fZk8hLJRBY'",Thu Oct 29 05:01:25 +0000 2020
357,terhangatabad21,b'RT @bgrti0: Fuh lajunyaa dah masuk air #iPhone12 https://t.co/zN1xJkjAAf',Thu Oct 29 05:01:28 +0000 2020
358,morika_t,b'PS5RTX3090DEATH STRANDING\n',Thu Oct 29 05:01:35 +0000 2020
359,theeBranLee,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/ZBQIYYWKPf',Thu Oct 29 05:01:47 +0000 2020
360,RajeshK60040061,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:01:53 +0000 2020
361,3r9mSPmf76VRmcY,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:02:35 +0000 2020
362,takewakki_mug,b'170iPhone12pro\n#\n#iPhone12pro\n#\n#iPhone12',Thu Oct 29 05:02:50 +0000 2020
363,CoolKnoles,"b""RT @iblason:  IPHONE 12 PRO MAX GIVEAWAY  Here's how to enter: \n\n1 Enter our official giveaway on Gleam: https://t.co/71aEecAocx\n2 Ra""",Thu Oct 29 05:02:53 +0000 2020
364,dai_tapuman,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:02:54 +0000 2020
365,tomom2001,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:03:01 +0000 2020
366,aqilfeehily,b'RT @bgrti0: Fuh lajunyaa dah masuk air #iPhone12 https://t.co/zN1xJkjAAf',Thu Oct 29 05:03:08 +0000 2020
367,CoolKnoles,"b'RT @iblason: Our full #iPhone12 collection of cases is now on Amazon.  Choose from the 20-ft drop tested Ares, the strong and stylish Cos'",Thu Oct 29 05:03:11 +0000 2020
368,guglani_paras,b'iPhone 12 mini is actually mini \n\n#iPhone12Pro  #iPhone12 #iPhone12mini \n\nMore leaks?\nJoin telegram: https://t.co/ZihpwD50T1',Thu Oct 29 05:03:12 +0000 2020
369,my_it_report,b'iPhone12SIMLINE\nhttps://t.co/Rh4DlLSpmo\n#iPhone12 #iPhone12Pro #SIM #LINE',Thu Oct 29 05:03:30 +0000 2020
370,LTortuya,b'RT @mopage19: setup vs photo #iPhone12Pro https://t.co/9QM60joRvk',Thu Oct 29 05:03:42 +0000 2020
371,ocha2420,b'RT @worldmobile0022: iPhone12\niPhone12iPhone\n\n\nhttps://t.co/qBCvACovTA\n',Thu Oct 29 05:03:42 +0000 2020
372,fatinjemsss,b'tkyah beli. pkai apa ada',Thu Oct 29 05:03:42 +0000 2020
373,DealsNdeals3,b'Gaming Headphone with Crystal Stereo Bass Surround Sound.    \nhttps://t.co/f9GpXHGzLV\n\n#INFINITE https://t.co/tqiH301UEQ',Thu Oct 29 05:03:48 +0000 2020
374,CoolKnoles,b'RT @iblason: #iPhone12 and #iPhone12Pro are out today! Which model do you want to get your hands on? Be sure to pair it with the perfect ca',Thu Oct 29 05:04:00 +0000 2020
375,pga_2017,b'PU #iPhone12 #iPhone12Pro \n\n\n\n\n\n https://t.co/b8V6CKMhns',Thu Oct 29 05:04:01 +0000 2020
376,SyirahAjeman,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:04:03 +0000 2020
377,minachannel_com,b'iPhone12iPhoneSE2\n#iPhoneSE2 #iPhone12 #iPhone12Pro #Apple #blogger #BLOGOS #Blog # # https://t.co/4AgTQwoY1w',Thu Oct 29 05:04:20 +0000 2020
378,Rui7227,b'RT @_moemoka: Vlog file#93 \n\n\n\niPhone12Pro\n\n\n\n\n\n\n2\n',Thu Oct 29 05:04:23 +0000 2020
379,minachannel_com,b'RT @minachannel_com: iPhone12iPhoneSE2\n#iPhoneSE2 #iPhone12 #iPhone12Pro #Apple #blogger #BLOGOS #Blog # # https://t.co',Thu Oct 29 05:04:29 +0000 2020
380,shravv93,b'Silver finish is so underrated. This year the stock colours : Graphite/Silver look the best according to me. https://t.co/axjnNVfECT',Thu Oct 29 05:04:33 +0000 2020
381,takachan_fen,b'RT @minachannel_com: iPhone12iPhoneSE2\n#iPhoneSE2 #iPhone12 #iPhone12Pro #Apple #blogger #BLOGOS #Blog # # https://t.co',Thu Oct 29 05:04:37 +0000 2020
382,InnovativeOne1,b'RT @minachannel_com: iPhone12iPhoneSE2\n#iPhoneSE2 #iPhone12 #iPhone12Pro #Apple #blogger #BLOGOS #Blog # # https://t.co',Thu Oct 29 05:04:46 +0000 2020
383,carabiniere55,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Thu Oct 29 05:04:48 +0000 2020
384,aisapo_mqm,b'',Thu Oct 29 05:04:52 +0000 2020
385,KeitaiBancho,b'# : #  #iPhone12 SIM https://t.co/BwGUJveDrZ',Thu Oct 29 05:05:08 +0000 2020
386,tomoko22,b'RT @tomoko22: 45SNS #  #= #?(30w) # wFM #',Thu Oct 29 05:05:18 +0000 2020
387,teluruhigakoshi,b'#iPhone12/ 12 #Pro \n!!\n\n\niPhone!!\nTEL:0489724460\n#\n#\n#iPhone https://t.co/yhiLH287go',Thu Oct 29 05:05:30 +0000 2020
388,mobilestation_,b'iPhone12\n1212 Pro\n\nhttps://t.co/u8L0YmMWiT\niPhone\n# #iPhone12 #',Thu Oct 29 05:05:37 +0000 2020
389,teluruhigakoshi,b'#UQmobile \n\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n\n048-972-4460 https://t.co/Hm8ocWorFl',Thu Oct 29 05:05:47 +0000 2020
390,teluruhigakoshi,b'#Ymobile \nYmobile\niPhone12\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n https://t.co/wkMmHupDKW',Thu Oct 29 05:05:56 +0000 2020
391,Imguardz2,"b'3 days count down to our Amazon Lightning Deal on Saturday! \n\nPair your new iPhone with a nice charging stand, k https://t.co/g3Gdq7Ph3M'",Thu Oct 29 05:06:00 +0000 2020
392,DevarajSakri,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:06:16 +0000 2020
393,AppleRTweet,"b'RT @JohnMilford20: Just found out that the iPhone 12 , iPhone 12 mini iPhone 12 pro , and the iPhone 12 pro max can withstand 6 meters of w'",Thu Oct 29 05:06:19 +0000 2020
394,krishnabalmi,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:06:19 +0000 2020
395,OlahragaHarian,b'CCTV Bu Mega Gabung di PROMO LUCKY WHEEL dari #1xbet #Indonesia!\n\nMemenangkan iPhone 11 Pro Max Baru! https://t.co/3YO9KIAtpg',Thu Oct 29 05:06:21 +0000 2020
396,cirnopro,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:06:25 +0000 2020
397,chutima_pumkan,b'RT @ssouwarat:  C to C  Apple  UGREEN  C to Usb  100  Shopee',Thu Oct 29 05:06:31 +0000 2020
398,ShershaShersha1,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:06:33 +0000 2020
399,jesseseidel7,b'RT @BasicAppleGuy: iPhone 12 Pro &amp; iPod Classic.\n#Apple #iPhone12Pro #iPod https://t.co/sYCqqP8Vhv',Thu Oct 29 05:06:42 +0000 2020
400,iosys_rojiomote,b'\n\n \n\n\n\n#akiba # @Apple #iPhone12 #iPhone12Pro https://t.co/ZmhiXoNHDh',Thu Oct 29 05:06:45 +0000 2020
401,GuineeTags,b'RT @OlahragaHarian: CCTV Bu Mega Gabung di PROMO LUCKY WHEEL dari #1xbet #Indonesia!\n\nMemenangkan iPhone 11 Pro Max Baru! \n\nhttps://t.co/fO',Thu Oct 29 05:06:51 +0000 2020
402,baehaqi161,b'Awful night photo from the iPhone 12 Pro',Thu Oct 29 05:07:24 +0000 2020
403,kikkie2,b'RT @BrightMinho:   555555',Thu Oct 29 05:07:45 +0000 2020
404,AppleRetweetBot,b'RT @teluruhigakoshi: #UQmobile \n\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n\n048-972-4460\n#',Thu Oct 29 05:07:59 +0000 2020
405,OwenApple_,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Thu Oct 29 05:08:00 +0000 2020
406,mn_pc_digital,b'RT @news_mynavi_jp: iPhone\n#iOS14 #iPhone12 #iPhone12Pro \nhttps://t.co/8cmNBRqiP5',Thu Oct 29 05:08:02 +0000 2020
407,kis_jw_0804,b'iPhone12 pro1\n\n\n\n#docomo \n#docomo \n#iPhone12Pro',Thu Oct 29 05:08:04 +0000 2020
408,AppleRetweetBot,b'RT @teluruhigakoshi: #Ymobile \nYmobile\niPhone12\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n',Thu Oct 29 05:08:05 +0000 2020
409,kansaiboujyo,b'Amazon Alexa\n##Alexa#### https://t.co/Le3pP4odKN',Thu Oct 29 05:08:26 +0000 2020
410,SeanAnkerApple,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:08:31 +0000 2020
411,RajivGa95486415,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:08:56 +0000 2020
412,leeghksh,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:09:01 +0000 2020
413,aukawagoekita,b'#au #\n#iPhone12  #iPhone12pro   #iPadAir4 \n!\n!!\n!!\n#MNP # #\n#iPhone # # #\n0492987851',Thu Oct 29 05:09:05 +0000 2020
414,LDakshayaini,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:09:09 +0000 2020
415,YapIskandar,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:09:10 +0000 2020
416,iPhoneTown1,b'iPhone12\n\nhttps://t.co/O6oy4juNEw\n#iPhone12 # #AC #iPhone12mini #iPhone12Pro #iPhone12ProMax #iOS14 #',Thu Oct 29 05:09:23 +0000 2020
417,syunsukeyamada1,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:09:26 +0000 2020
418,TheGreatErnest2,b'RT @jon_prosser: Night mode is witch craft. #iPhone12Pro \n\nReality                          Night mode https://t.co/iGbco0uKkE',Thu Oct 29 05:09:36 +0000 2020
419,storyofshun,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:09:42 +0000 2020
420,machakyu,b'  \niPhone SE2 iPhone11 pro Max AirPods iPhone12 \n\n\n\n\n# # #iPhone12 https://t.co/hunRv5a4cI',Thu Oct 29 05:09:44 +0000 2020
421,haruerimama,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:09:56 +0000 2020
422,Sasikum58761510,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:10:01 +0000 2020
423,oldkilljoy,b'RT @bgrti0: Fuh lajunyaa dah masuk air #iPhone12 https://t.co/zN1xJkjAAf',Thu Oct 29 05:10:11 +0000 2020
424,Farhunter11,b'Aite imma sticc to Xiaomi',Thu Oct 29 05:10:15 +0000 2020
425,Arifmathussain,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:10:21 +0000 2020
426,GopiGop31133152,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:10:27 +0000 2020
427,Prakash61651029,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:10:27 +0000 2020
428,izzahslk,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:10:32 +0000 2020
429,Tamilse48034431,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:10:38 +0000 2020
430,kataev777best,b'     \n#iPhone12 https://t.co/e2LnF0HvKm',Thu Oct 29 05:10:47 +0000 2020
431,minosanko,b'RT @worldmobile0022: 3',Thu Oct 29 05:10:51 +0000 2020
432,majd_lov,b'RT @stc_ksa: #iPhone12 \n   mystc \n\n   \n iPhone12  stc\n\n1-    5G  Speedtest\n2- ',Thu Oct 29 05:10:51 +0000 2020
433,R9Ch5,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:10:52 +0000 2020
434,nsyaakhtr,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:10:53 +0000 2020
435,asunil9,b'#INMobiles #Samsung #MUFC\n#Redmi #Dimensity2000 #iPhone12 #Dimensity720 #technology #technews #TechTalks https://t.co/Sc3NL57c40',Thu Oct 29 05:11:14 +0000 2020
436,diniysff,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:11:14 +0000 2020
437,andconnect1,b'1319\n\n#iPhone12Pro  \n\n\n https://t.co/mdUwFm6iV9',Thu Oct 29 05:11:17 +0000 2020
438,Venkate40015356,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:11:20 +0000 2020
439,kellyeco9,b'RT @ChasezHrh: I think @Zedd should #Roam for the @Verizon League of Legends: Wild Rift Invitational! Vote and you could win a new #iPhone1',Thu Oct 29 05:11:26 +0000 2020
440,ayaa_03,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:11:26 +0000 2020
441,MdArifu47088197,b'Get a New iPhone 12 Now!\n\n2020!!\n\nOffer for USA only.\n\nIt is time for you to win a New iPhone 12.\n\nOffer Link (Mobi https://t.co/rJSnTVGMgL',Thu Oct 29 05:12:13 +0000 2020
442,KrylovSer63499,b'RT @kataev777best:      \n#iPhone12 https://t.co/e2LnF0HvKm',Thu Oct 29 05:12:19 +0000 2020
443,msakihabara,"b'!\n!\niPhone\nau iPhone12 Pro 128GB \n92,000 10/29()\n0\n#iPhone12 # https://t.co/EYGiW0gmlY'",Thu Oct 29 05:12:21 +0000 2020
444,xMissThaaangx,b'You know #GTARP has taken over my life because I got my 12 pro on Tuesday and its 12AM Thursday morning  looking https://t.co/kWI1fVHd7I',Thu Oct 29 05:12:29 +0000 2020
445,AppleRTweet,b'RT @teluruhigakoshi: #Ymobile \nYmobile\niPhone12\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n',Thu Oct 29 05:12:34 +0000 2020
446,AppleRTweet,b'RT @teluruhigakoshi: #UQmobile \n\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n\n048-972-4460\n#',Thu Oct 29 05:12:34 +0000 2020
447,AppleRTweet,b'RT @shravv93: Silver finish is so underrated. This year the stock colours : Graphite/Silver look the best according to me. #iPhone12Pro #iP',Thu Oct 29 05:12:34 +0000 2020
448,pqO5noRmxzsYoYA,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Thu Oct 29 05:12:35 +0000 2020
449,ItsAllAboutMeem,"b'I would go for the gold one, it looks stunning '",Thu Oct 29 05:12:44 +0000 2020
450,loyalmilkstory,b'RT @Mfactory_est: new balance\n.\n.\n\n\n\n.\nTPU\n\n.\n.\ntypeiPhone12/12proiPhone12mini',Thu Oct 29 05:13:01 +0000 2020
451,asunil9,b'#INMobiles #Samsung #MUFC\n#Redmi #Dimensity2000 #iPhone12 #Dimensity720 #technology #technews #TechTalks #YouTube https://t.co/MJ2xq13V6R',Thu Oct 29 05:13:02 +0000 2020
452,mosimon_moriya,b'iPhone12iPhone12Pro\nWeb\n#iPhone12 #iPhone12Pro #\n\nau\n\nhttps://t.co/gAkTNcEUFG\n\n',Thu Oct 29 05:13:03 +0000 2020
453,SenthilSiddan,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:13:09 +0000 2020
454,OlpMpPRsjj22fWx,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:13:25 +0000 2020
455,NPMTeluru,b'#iPhone12 #iPhone12Pro\n!!\n\nURL\nhttps://t.co/KoFIPWrm93\n\n\nhttps://t.co/CNNWZinZIL\n\n https://t.co/VfgdxiZDHx',Thu Oct 29 05:13:27 +0000 2020
456,aqilmuhd_,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:13:38 +0000 2020
457,VKuttima,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:13:49 +0000 2020
458,helena4734,b'RT @kataev777best:      \n#iPhone12 https://t.co/e2LnF0HvKm',Thu Oct 29 05:13:52 +0000 2020
459,iphonekyoshitsu,b'iPhone12mini',Thu Oct 29 05:14:02 +0000 2020
460,AmitShet17,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:14:02 +0000 2020
461,machidaekimae,b'#iPhone12 #iPhone12Pro\niPhone\n\nURL\nhttps://t.co/e16U33tEq6\n\n https://t.co/Z9xJmXL65B',Thu Oct 29 05:14:04 +0000 2020
462,Aruntrickyking,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:14:08 +0000 2020
463,beaahmadd,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:14:18 +0000 2020
464,maRocafe38,b'RT @kitcut_live: #iPhone12 #iPhone12Pro \n\n12\nMagSafeUSB Type-C\n\nApple\n\n@kitcut_live',Thu Oct 29 05:14:18 +0000 2020
465,cgarcia_4,b'RT @mopage19: setup vs photo #iPhone12Pro https://t.co/9QM60joRvk',Thu Oct 29 05:14:41 +0000 2020
466,stanleymoise,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/TmZPUMtNuZ',Thu Oct 29 05:14:44 +0000 2020
467,ran0718,b'iPhoneX\niPhone12Pro\n\n#iPhone12Pro https://t.co/L21i21ncMk',Thu Oct 29 05:15:07 +0000 2020
468,zlfqrhrth,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:15:11 +0000 2020
469,majd_lov,b'RT @rose76com:     5 \n#iPhone12 \n   \n   \n  \n#__',Thu Oct 29 05:15:11 +0000 2020
470,gunabhaarathi,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:15:11 +0000 2020
471,Mari38224480,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:15:12 +0000 2020
472,NPMTeluru,b'\n#Google  #G \nSoftbank+PayPay\n\n\n #iPhone12  https://t.co/T0IVYmxdHq',Thu Oct 29 05:15:13 +0000 2020
473,iPhoneMania_jp,b'RT @iPhoneMania_jp: iPhone125W #Apple # #AirPods #FCC #iPhone12 https://t.co/X3Lp2bpivf',Thu Oct 29 05:15:15 +0000 2020
474,msoosaka,"b'!\n!\niPhone\nau iPhone12 Pro 128GB \n92,000 10/29()\n0\n#iPhone12 # https://t.co/6H3PiG9mLD'",Thu Oct 29 05:15:18 +0000 2020
475,SamGour18,"b""RT @clayco_official:   IPHONE 12 MINI GIVEAWAY   Here's how to enter: \n\n1 Enter our official giveaway on Gleam: https://t.co/6RAleZNA2J""",Thu Oct 29 05:15:21 +0000 2020
476,gunabhaarathi,b'RT @Poorvika_Mobile: Pre-Book the #iPhone12 and #iPhone12Pro at #Poorvika Today and be the first to wield the power of the #A14BionicChip.',Thu Oct 29 05:15:29 +0000 2020
477,HaniBaessa,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/urDoUIgHz5',Thu Oct 29 05:15:59 +0000 2020
478,sitesirius,"b' #iPhone12 EarPods\nhttps://t.co/rJhbtsKQ6Y\n\n""14 https://t.co/ZQE1QUUekM'",Thu Oct 29 05:16:15 +0000 2020
479,xMissThaaangx,b'You know #GTARP has done something to my life because I got my 12 Pro on Tuesday and its 12AM Thursday morning  l https://t.co/x0xfrvDncW',Thu Oct 29 05:16:20 +0000 2020
480,sjnrdn,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:16:23 +0000 2020
481,syiqinbasni,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:16:38 +0000 2020
482,Danialaz__,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:16:42 +0000 2020
483,Karthic40352370,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:17:24 +0000 2020
484,NorEizlan_,b'RT @AimanAfiff: Everybody knows u should put it in rice',Thu Oct 29 05:17:39 +0000 2020
485,nobi,"b'RT @sitesirius:  #iPhone12 EarPods\nhttps://t.co/rJhbtsKQ6Y\n\n""14'",Thu Oct 29 05:17:42 +0000 2020
486,Okuchinn0617,b'RT @manamin_mat: ...\n...\n\n#iPhone12 \n# \n# \n\niPhoneiPhone | 2020/10/',Thu Oct 29 05:17:43 +0000 2020
487,anzu_highiso,b'iPhone 12 ProCOCOAiPhone 12 #iPhone12 #cocoa https://t.co/Py6dCkSAN9',Thu Oct 29 05:17:45 +0000 2020
488,SafisCyberCurry,b'@ZacksJerryRig Great review on the #iPhone12. Video was better with all the #Apple shade  \nhttps://t.co/m2EB1ETCr8',Thu Oct 29 05:17:53 +0000 2020
489,AppleRTweet,b'RT @SafisCyberCurry: @ZacksJerryRig Great review on the #iPhone12. Video was better with all the #Apple shade  \nhttps://t.co/m2EB1ETCr8',Thu Oct 29 05:18:11 +0000 2020
490,karthik68773464,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:18:55 +0000 2020
491,yuiyuichan,b'#au  #iPhone12Pro TrueToneauausimiP https://t.co/mtsjTZ9LJF',Thu Oct 29 05:18:55 +0000 2020
492,gobalkrishnan13,"b'RT @Poorvika_Mobile: Get upto 6,000* Off on #Apple #AirPods when you Pre-Book the newly launched #iPhone12 / 12 Pro, exclusively at #Poorv'",Thu Oct 29 05:19:01 +0000 2020
493,fin_app,b'RT @news_mynavi_jp: iPhone\n#iOS14 #iPhone12 #iPhone12Pro \nhttps://t.co/8cmNBRqiP5',Thu Oct 29 05:19:17 +0000 2020
494,ElGrumpyJew,"b'Lo siento, amigos chinos, pero el iPhone 12 va que va!'",Thu Oct 29 05:19:33 +0000 2020
495,baileybouiey,b'RT @mopage19: setup vs photo #iPhone12Pro https://t.co/9QM60joRvk',Thu Oct 29 05:19:44 +0000 2020
496,senatorov76,b'RT @kataev777best:      \n#iPhone12 https://t.co/e2LnF0HvKm',Thu Oct 29 05:20:04 +0000 2020
